origin,destination,start_time,estimate_source,expected_driver_revenue,expected_duration_minutes,expected_distance_miles,revenue_std,duration_std,distance_std,confidence,observed_trip_count,is_directly_observed,query_index,valid
123,242,15:06,global_od_time_adjusted,76.46730168786675,97.73570887300048,8.5,2.0,41.24120687897695,3.4000000000000004,0.22692307692307692,0.0,False,407,True
86,73,19:45,global_od_time_adjusted,81.53326087251136,60.24088446276202,15.23,0.5,1.0,0.1,0.21372549019607845,0.0,False,408,True
220,150,18:46,global_od_time_adjusted,82.93561529128061,137.21760362184955,25.2,0.5,1.0,0.1,0.21372549019607845,0.0,False,409,True
21,255,22:57,global_od_time_adjusted,50.40085220083579,52.34441467122609,13.553999999999998,6.492881024630029,12.359043042021957,1.715967365657062,0.26363636363636367,0.0,False,410,True
195,10,02:44,global_od_time_adjusted,74.14003140191785,58.32755145667696,23.03266666666667,17.75420701317481,4.990846407094895,3.9089222157634262,0.3615384615384616,0.0,False,411,True
21,169,23:59,spatial_neighbor_gravity_eb,75.44896509376072,79.42868458797572,19.77132417768389,1.0,15.760438970307636,0.4119687514643029,0.16170616141995264,0.0,False,412,True
18,105,18:27,spatial_neighbor_gravity_eb,68.02466251046407,93.26293426454605,15.293033152734154,4.600000720457172,27.45193166082007,1.4291424436725033,0.1721336724562248,0.0,False,413,True
47,177,20:50,temporal_same_od_eb,55.73632541823173,57.70717791637173,18.815771877621035,0.5,1.0,0.1,0.15914282921167464,0.0,False,414,True
26,263,22:23,global_od_time_adjusted,45.51588111857739,68.5716633372071,9.67,2.5455844122714852,17.14567706904024,7.2294167584022055,0.23962264150943396,0.0,False,415,True
86,206,12:39,spatial_neighbor_gravity_eb,113.25612124558832,93.08008721776456,22.681112052346208,13.283678885989948,23.652054478514362,1.37868500385106,0.2889379553492872,0.0,False,416,True
172,123,17:54,spatial_neighbor_gravity_eb,46.490274762728234,45.189862261600624,9.559669934117803,2.780944438828679,5.868473262622791,1.0179925875927078,0.15009313905177374,0.0,False,417,True
169,180,08:43,global_od_time_adjusted,60.69167309489913,61.19359422366575,17.064844940180294,2.4610124297377314,13.808572406817996,1.2867395969569695,0.239670147711989,0.0,False,418,True
51,183,11:32,full_observed_sparse_eb,14.957036986910492,14.915345187670582,2.2488151016314717,4.040941782603244,5.886622265869668,0.6558305530467038,0.1046851922896304,0.8527655462094756,True,419,True
237,130,20:39,global_od_time_adjusted,55.35325357775953,42.183748853379434,12.8675,5.310779133046323,13.65099602543496,1.5506833171218415,0.29655172413793107,0.0,False,420,True
91,172,17:53,spatial_gravity_time_fallback,77.28734918834556,66.89449025845846,9.93897788597266,27.050572215920944,20.068347077537535,2.484744471493165,0.10550000000000001,0.0,False,421,True
220,153,18:14,temporal_same_od_eb,18.762124718736175,14.589034328434643,0.08023076469035595,0.8468228120239423,1.5171880032302432,0.12457702819892229,0.15541634179998476,0.08976864659669559,True,422,True
79,186,07:51,observed_dense_eb,16.070110133292932,13.12299856674477,2.0216116046513295,3.702778062465817,2.7315682883541976,0.30149165854861604,0.9949999999999999,99.07995234777627,True,423,True
206,183,06:19,spatial_neighbor_gravity_eb,84.65758814996425,73.01647580339268,25.455222619686335,1.0,2.0,0.25,0.12413469854547013,0.0,False,424,True
93,24,14:58,global_od_time_adjusted,82.38625018954205,49.26304664122546,10.066666666666668,22.85604764365194,32.60736330499868,1.103670643303,0.275,0.0,False,425,True
41,109,19:33,spatial_gravity_time_fallback,143.32963503010416,116.93306474160411,20.33308033864954,50.165372260536444,35.07991942248123,5.083270084662385,0.10550000000000001,0.0,False,426,True
255,78,02:33,temporal_same_od_eb,38.65356092814119,35.023333528574284,13.661274826342709,0.5,1.0,0.1,0.15316257630739522,0.0,False,427,True
110,13,01:36,spatial_neighbor_gravity_eb,64.51121327390061,49.61937687048664,15.457588651769969,22.663751287959464,16.802819895706733,2.5792536663262386,0.12936364672409878,0.0,False,428,True
131,126,17:26,global_od_time_adjusted,51.819591128769716,51.95889852034203,12.8,0.5,1.0,0.1,0.21372549019607845,0.0,False,429,True
165,188,11:57,observed_sparse_eb,19.4955055869665,25.79646181739841,3.0931383402733923,3.5641185649169973,13.057538722339558,1.619716602688567,0.7649039924205598,0.7671756120483906,True,430,True
204,197,10:08,spatial_gravity_time_fallback,160.56343088171926,139.02067309957152,22.493541028633782,56.197200808601735,41.706201929871455,5.6233852571584455,0.10550000000000001,0.0,False,431,True
74,84,08:36,spatial_gravity_time_fallback,159.380052981377,137.73063348014887,22.945921558798762,55.783018543481944,41.31919004404466,5.7364803896996905,0.10550000000000001,0.0,False,432,True
81,187,22:56,spatial_gravity_time_fallback,148.24554420172257,113.14041424090358,23.64119244132972,51.8859404706029,33.94212427227107,5.91029811033243,0.10550000000000001,0.0,False,433,True
156,2,19:48,spatial_gravity_time_fallback,122.20464959177176,99.46514853186541,17.690351390396597,42.77162735712011,29.83954455955962,4.422587847599149,0.10550000000000001,0.0,False,434,True
19,104,06:52,spatial_gravity_time_fallback,99.37384001947964,72.23437781601169,16.685102362817503,34.780844006817865,21.67031334480351,4.171275590704376,0.10550000000000001,0.0,False,435,True
80,218,20:07,temporal_same_od_eb,53.71150182527898,47.50333758922419,14.894908586879053,0.5,1.0,0.1,0.1530248430773169,0.0,False,436,True
189,261,18:04,temporal_same_od_eb,31.47299456212719,30.759463641147512,4.168233234684472,2.162585312716237,3.855611521148231,0.24908888578924387,0.157883135976353,0.2524988075487897,True,437,True
4,90,06:37,observed_sparse_eb,16.30137548517048,12.762883520979544,2.0946718428469646,3.4242456025329404,2.6467853379689843,0.3888420042944277,0.969003200590498,4.9601497691458505,True,438,True
79,62,21:36,full_observed_sparse_eb,34.23288153424888,27.755294696189566,5.523023180610203,6.736806285166786,6.027645903274447,0.896916223545113,0.2857142857142857,4.0,True,439,True
162,238,13:27,full_observed_dense_eb,26.273539676828424,23.286048204533635,3.0272728517176084,5.651485244874756,6.6062930218977876,0.4727981905534877,0.9010707083687091,91.21665984258405,True,440,True
60,73,17:46,global_od_time_adjusted,34.865294208150914,31.880280419843956,7.92,0.5,1.0,0.1,0.21372549019607845,0.0,False,441,True
71,30,01:23,spatial_neighbor_gravity_eb,64.3276656811755,56.8287638977131,16.120966314692218,4.289920835753887,14.456187652264443,3.119126395131995,0.25344169448592985,0.0,False,442,True
52,263,12:43,temporal_same_od_eb,68.55578255560356,59.31144318032486,11.72,0.5,1.0,0.1,0.1608590772227701,0.0,False,443,True
258,22,19:49,global_od_time_adjusted,54.92970263708981,50.29084245789413,15.096666666666666,8.557719062668314,13.010742202091706,0.808943069003554,0.3354838709677419,0.0,False,444,True
61,102,06:38,temporal_same_od_eb,19.53514300759977,17.35640611968889,4.615001178049342,2.7015173339618164,5.472353872647834,0.9105346694045849,0.1336384939647651,0.4742570973203968,True,445,True
3,125,04:32,global_od_time_adjusted,53.11879481764055,38.95437050295209,19.12,0.5,1.0,0.1,0.21372549019607845,0.0,False,446,True
151,112,14:48,full_observed_sparse_eb,47.81138883167558,49.31074414246006,8.017414438718845,11.696413814580076,11.39096783250179,2.055290927177839,0.09090909090909091,1.0,True,447,True
197,137,21:04,temporal_same_od_eb,40.49230507563026,39.83080394726247,13.1,0.5,1.0,0.1,0.15199664745126173,0.0,False,448,True
11,251,09:18,global_od_time_adjusted,295.2994897786206,29.335348448018657,8.12,0.5,1.0,0.1,0.21372549019607845,0.0,False,449,True
83,199,16:22,spatial_neighbor_gravity_eb,52.62610360532223,17.761077577345496,4.41874852390178,16.18939402967909,6.1166506235274145,0.795808886164188,0.3892307692307692,0.0,False,450,True
251,133,14:23,spatial_neighbor_gravity_eb,46.194116659738555,45.21914923228479,8.957518146558598,4.365600366787812,6.278007853554799,0.6149451243311452,0.15066433866290718,0.0,False,451,True
117,88,00:22,global_od_time_adjusted,59.241382057160685,97.12806038893295,17.366666666666664,1.6329931618555449,12.050474555418276,1.8080068829761038,0.23962264150943396,0.0,False,452,True
65,180,23:02,temporal_same_od_eb,38.572395567526804,41.22339209645844,10.615591212555813,0.5,1.0,0.1,0.17398397961938147,0.0,False,453,True
242,136,07:43,full_observed_sparse_eb,22.76256299379211,24.241552623298535,3.528665782638721,6.206836010697091,11.100045266970787,0.6486155878028939,0.16798836344328047,1.7222692871023284,True,454,True
144,146,02:02,full_observed_sparse_eb,31.890744488370515,22.640196700471378,6.2961735112211805,7.034921302378359,6.858723007807109,1.1733600786883138,0.11361246151992346,1.3246581997349054,True,455,True
12,209,01:38,global_od_time_adjusted,9.93338407343972,7.409595763638247,0.9983185840707964,2.8606880731495337,2.547623127066692,0.3110584347540244,0.6852760736196319,0.0,False,456,True
106,199,06:36,spatial_neighbor_gravity_eb,56.44337283497784,46.0327496776205,13.479133480564045,7.881591852665554,6.109454888242931,1.3346993632354056,0.2809930117387642,0.0,False,457,True
22,173,23:43,global_od_time_adjusted,66.05870963520088,46.39831103421774,17.47,0.5,1.0,0.1,0.21372549019607845,0.0,False,458,True
11,27,03:10,global_od_time_adjusted,29.081800599944025,26.670988315334327,10.99,0.5,1.0,0.1,0.21372549019607845,0.0,False,459,True
26,57,17:02,spatial_neighbor_gravity_eb,87.1751204040313,104.2397371776437,16.515443007611935,14.042090166273848,22.650342614420612,1.4081855080157186,0.1778270694319099,0.0,False,460,True
254,118,02:41,spatial_neighbor_gravity_eb,101.02681168297678,84.51433120151054,26.136388979833846,1.0,2.0,0.25,0.12470206012980127,0.0,False,461,True
50,113,09:23,full_observed_sparse_eb,23.726937337708605,21.37258823741695,3.046755795194381,4.456990907337975,5.548967179375175,0.466874345756066,0.5901849173110335,14.656984088275394,True,462,True
10,40,23:44,global_od_time_adjusted,77.99218224094102,47.064644417414215,17.740000000000002,22.875,10.428903309773508,6.039999999999997,0.22692307692307692,0.0,False,463,True
213,183,19:45,full_observed_sparse_eb,14.308096340591254,16.40199177089209,3.488066300467417,2.5979051393301096,3.075023804558519,0.8374002509672607,0.16713949799675967,1.9473383362245613,True,464,True
12,96,20:56,spatial_neighbor_gravity_eb,44.72944190768264,38.07543054239962,9.643776042623406,4.7636605147729325,4.094498363117044,0.9374223209647857,0.17352501711296406,0.0,False,465,True
175,199,05:26,spatial_neighbor_gravity_eb,35.58507457941685,19.421988790371202,9.45437739320511,10.536953622471726,6.05634421246368,2.3939100738357286,0.21350261509406848,0.0,False,466,True
258,246,01:35,global_od_time_adjusted,40.64761395691447,33.33781663548626,11.170645784830937,3.789490662470068,5.329093065297994,0.5247494444666693,0.2646824367475388,0.0,False,467,True
87,191,19:50,global_od_time_adjusted,65.11209222549843,88.20867355666024,19.702754418946363,12.3882720353399,29.111311550844285,4.263012589716405,0.3058684986258899,0.0,False,468,True
94,52,02:43,spatial_neighbor_gravity_eb,53.61968499624847,65.70818166455636,14.488569538934453,1.0,2.0,0.25,0.12859356604881786,0.0,False,469,True
247,147,01:30,full_observed_sparse_eb,15.8839776759965,14.45931994761101,2.457765770064543,4.714271310545755,3.8404015590622045,0.8576191499146159,0.1670429297831111,1.9609492476911736,True,470,True
217,245,15:04,spatial_neighbor_gravity_eb,62.37458871395953,57.622330610575005,14.295215591727015,1.0,2.0,0.25,0.1315205683025151,0.0,False,471,True
204,155,10:09,spatial_gravity_time_fallback,116.81406059929974,100.3010508179673,16.221976914546108,40.88492120975491,30.090315245390187,4.055494228636527,0.10550000000000001,0.0,False,472,True
12,107,06:31,global_od_time_adjusted,21.370454288852724,14.867389117657318,4.534489795918367,4.740737316717995,3.070921663560483,0.799198734510267,0.6635135135135135,0.0,False,473,True
219,256,04:53,temporal_same_od_eb,40.19173013589254,20.84171406376003,11.272484612098108,0.5,1.0,0.1,0.1616132623800437,0.0,False,474,True
141,156,09:41,spatial_neighbor_gravity_eb,92.13367143942969,75.40118132897501,18.43901616075756,1.0,2.2790265048136207,0.25,0.13388346543800284,0.0,False,475,True
83,118,05:39,spatial_neighbor_gravity_eb,82.44802492541397,37.49927449583986,17.898771793590335,1.0,2.0,0.25,0.1337329419716114,0.0,False,476,True
91,232,04:44,full_observed_sparse_eb,31.004746072346578,30.153287733962976,9.12948673292313,5.415904445347784,12.20116453785979,0.7376283297783621,0.09625710214398235,1.070593748300567,True,477,True
120,165,00:23,spatial_neighbor_gravity_eb,66.36298680400236,71.387233938116,16.28226255336304,10.600668826622805,15.818261702071077,1.6264804639027226,0.20672447126504556,0.0,False,478,True
120,66,22:56,global_od_time_adjusted,61.40680726995509,40.4398189966888,13.48,0.5,1.0,0.1,0.21372549019607845,0.0,False,479,True
152,74,00:42,observed_sparse_eb,14.131156294193971,11.602125838630187,1.7783448841978813,3.8622645039072174,2.2218317652416886,0.5307550683987629,0.9646959539792012,9.06349254018135,True,480,True
204,246,16:05,spatial_gravity_time_fallback,137.80868273025837,123.48435008404417,18.185201665024447,48.23303895559043,37.04530502521325,4.546300416256112,0.10550000000000001,0.0,False,481,True
210,24,11:23,global_od_time_adjusted,65.30487299359449,107.95468708754828,18.3,0.5,1.0,0.1,0.21372549019607845,0.0,False,482,True
244,242,19:13,temporal_same_od_eb,29.08352804749945,23.28010047846235,6.149794838504235,1.143668137550664,3.158035783875157,0.3841530777032474,0.20572646779457227,0.0,False,483,True
139,82,21:20,temporal_same_od_eb,42.05933415825658,36.588888434318314,12.117815110793611,0.5,1.0,0.1,0.1618534231773264,0.0,False,484,True
227,104,21:36,spatial_neighbor_gravity_eb,28.282003056666948,24.044828788471257,5.59598018371046,5.8272876770619675,4.772790117900875,0.5777005039379829,0.14061128210609852,0.0,False,485,True
174,179,20:20,temporal_same_od_eb,45.92644990555544,31.406136206146797,10.015,6.46499999999997,1.798951818036544,0.6150000000000004,0.1660800381437909,0.0,False,486,True
167,226,19:14,temporal_same_od_eb,45.84155755993898,34.361177153189296,9.7,0.5,1.0,0.1,0.1558054389939017,0.0,False,487,True
70,244,03:14,temporal_same_od_eb,41.1281922377852,22.441859505659824,9.318984976608544,0.5,1.0,0.1,0.15355708027709933,0.0,False,488,True
212,137,00:30,global_od_time_adjusted,33.45419065614886,44.9260975194176,10.906857142857143,4.504939003867989,17.95588433562218,1.9233627864142697,0.48823529411764705,0.0,False,489,True
218,248,18:23,spatial_neighbor_gravity_eb,64.54900310332796,68.828901158621,14.55373413124163,2.920053019152659,19.9664271522348,2.1411173876897767,0.22153792114553073,0.0,False,490,True
182,146,21:26,global_od_time_adjusted,38.09335412868262,36.87117499008351,10.812017453251185,3.871320031349702,4.354681073994797,1.2787930756678991,0.30433333331232126,0.0,False,491,True
13,13,13:43,full_observed_dense_eb,13.114386500531904,8.620240200808944,0.9316197397096028,13.212000769503879,7.674448479339476,1.4012486619458469,0.7619047619047619,32.0,True,492,True
41,16,08:15,global_od_time_adjusted,65.11272938334116,60.36370897923238,13.555,20.2,5.369894615818223,0.5549999999999878,0.22692307692307692,0.0,False,493,True
193,232,16:18,temporal_same_od_eb,34.53964810961169,28.437186401968372,5.0182022538975755,5.397256558037163,7.877408201514411,1.022690083917855,0.1636789110294894,0.0,False,494,True
31,1,10:46,spatial_neighbor_gravity_eb,123.3204191104341,97.32596516978907,22.864212138359047,1.0,2.0,0.25,0.12684373767887436,0.0,False,495,True
129,237,22:20,temporal_same_od_eb,25.926239217120077,21.70021525854195,5.203724309779955,4.915805387377567,5.397347952239659,0.8877716076087334,0.15864593394934157,0.3442761722301526,True,496,True
52,46,04:13,spatial_neighbor_gravity_eb,61.66197668027896,54.3182512723528,16.069583714121755,1.0,13.243073493946374,2.5644486050832143,0.14429650102325411,0.0,False,497,True
208,158,04:38,spatial_neighbor_gravity_eb,61.89238967942754,46.09189280100872,16.533332179522347,7.2287449633808185,8.796632669810606,1.9212256959914642,0.2620830876694036,0.0,False,498,True
135,219,16:29,temporal_same_od_eb,35.59223336405185,91.63754430863499,6.3,0.5,1.0,0.1,0.15640806002989968,0.0,False,499,True
225,110,01:45,spatial_gravity_time_fallback,88.79492876402331,65.89287345193569,14.25600857677594,31.07822506740815,19.76786203558071,3.564002144193985,0.10550000000000001,0.0,False,500,True
249,49,06:06,temporal_same_od_eb,22.23278373493143,14.286974705012785,4.550104490373506,0.5,1.0,0.12582181680692456,0.1789536297143209,0.0,False,501,True
172,151,08:02,spatial_gravity_time_fallback,116.58227537175276,98.16590197638477,17.183536661684357,40.80379638011346,29.44977059291543,4.295884165421089,0.10550000000000001,0.0,False,502,True
244,193,20:50,global_od_time_adjusted,37.3692476909326,31.23825647538758,7.6157142857142865,7.51218486384429,6.780903300943864,0.686208155484224,0.4512820512820513,0.0,False,503,True
144,69,03:28,temporal_same_od_eb,45.343718276941274,26.526260442924784,11.332836942992408,0.5,1.0,0.1,0.16050836066025156,0.0,False,504,True
220,253,11:16,spatial_neighbor_gravity_eb,54.25316745510726,53.17978545648307,11.576110114130515,5.050540815220496,7.694800513864749,1.5136908287369095,0.19636050777730646,0.0,False,505,True
79,41,16:16,full_observed_sparse_eb,40.860364022302804,38.66678200287585,7.035054622242134,6.724843809533581,7.176593184047145,1.1012794194219584,0.3433792117064753,5.2712387160748335,True,506,True
88,252,21:24,temporal_same_od_eb,58.39828654125615,48.34717547701389,16.023945772518946,5.273438219754876,6.597749563089296,1.406003151992167,0.1866555471558599,0.0,False,507,True
248,82,21:19,global_od_time_adjusted,34.86333320304589,28.705693476365894,9.503333333333332,4.602069884543468,5.251668632778323,0.9437984718972434,0.275,0.0,False,508,True
57,79,22:46,full_observed_sparse_eb,48.388825944803344,27.216677939529376,9.37,0.5,1.0,0.1,0.09569395733985836,0.9324830094759733,True,509,True
104,9,08:49,spatial_neighbor_gravity_eb,84.5466543490577,75.29622577427531,16.11817691156708,3.8453303392681297,5.4399526603533905,2.062407750885679,0.13582647549734933,0.0,False,510,True
261,238,22:35,full_observed_sparse_eb,38.480764169893035,28.62584938369502,6.98321070613568,6.654981284878166,6.460995105871376,0.685507020028475,0.5312349313231877,11.343053827131271,True,511,True
80,139,00:16,temporal_same_od_eb,41.903900993561976,39.18796499075861,14.95,0.5,1.0,0.1,0.15659874892782114,0.0,False,512,True
251,207,21:26,spatial_gravity_time_fallback,101.77920836419926,79.17346734899937,15.618191243538957,35.62272292746974,23.752040204699806,3.9045478108847393,0.10550000000000001,0.0,False,513,True
13,221,11:04,global_od_time_adjusted,76.6022824053501,46.27864395877973,12.06,0.5,1.0,0.1,0.21372549019607845,0.0,False,514,True
101,47,12:13,global_od_time_adjusted,57.078538845952785,58.716363900998815,14.975,5.865000000000031,1.100468616180687,0.19500000000001189,0.22692307692307692,0.0,False,515,True
87,142,08:35,full_observed_sparse_eb,38.58339066812507,35.09040840244755,6.454515577890507,7.814674051752352,12.722386689005253,1.0932358754814673,0.30121859725352934,4.373762646443822,True,516,True
197,99,20:31,spatial_gravity_time_fallback,133.33167700736288,105.97082490771666,20.377451636198117,46.666086952577004,31.791247472314996,5.094362909049529,0.10550000000000001,0.0,False,517,True
152,158,07:26,full_observed_sparse_eb,28.755215657815672,26.603393209518988,6.609042641015961,6.528503527205224,5.361228128785864,1.102150302580276,0.14205885426150838,1.787706355627229,True,518,True
40,16,16:31,spatial_neighbor_gravity_eb,86.85190361907918,96.01943643699506,18.492553459602405,5.355903452185269,6.475409553478421,1.2359110021030886,0.18232151408085256,0.0,False,519,True
132,88,19:31,full_observed_dense_eb,84.34428554195773,73.83472813847695,21.51331416393047,7.583705088893727,11.367211498132248,2.2299100101031595,0.8163218508542802,44.51919844583142,True,520,True
235,178,18:00,spatial_neighbor_gravity_eb,83.85564888831153,111.85288528787079,17.27447535973455,2.061312843351089,12.352923946754116,3.05054184982291,0.18329256936921787,0.0,False,521,True
33,245,14:28,spatial_neighbor_gravity_eb,39.62196741885144,40.82891682113484,9.924601622200816,1.0,2.0,0.25,0.13016982836817312,0.0,False,522,True
76,180,10:31,full_observed_sparse_eb,15.363615245308488,15.40794689025614,2.4065269476883397,3.4677655608679627,4.9343151067488185,0.736643387330559,0.1688472886235294,1.8274604581939968,True,523,True
111,200,04:15,spatial_neighbor_gravity_eb,69.28137376393113,50.792848771499465,19.905389622569366,8.709999999999935,4.067458489781473,1.4750000000000278,0.13606985226038074,0.0,False,524,True
210,195,00:36,global_od_time_adjusted,37.60371232533062,36.3419007631271,10.211111111111112,9.272010449615431,12.491796243659326,3.042708750966785,0.30677966101694915,0.0,False,525,True
147,186,02:56,global_od_time_adjusted,33.51290534911709,32.14868721009038,8.64,6.7931560227923375,8.760326919284251,0.5393514624064791,0.29655172413793107,0.0,False,526,True
123,26,00:24,observed_sparse_eb,18.769225917266642,18.120935494785932,2.9127820607370483,4.236381321805147,6.129177507192171,1.0812547829543708,0.7606678367745836,1.3681321475324353,True,527,True
231,158,04:19,observed_sparse_eb,12.73757863054678,7.198800714333078,1.43119613147323,2.555369811350091,2.530377850244841,0.360049227380484,0.9949845217935067,7.400866474246257,True,528,True
122,40,04:10,spatial_neighbor_gravity_eb,59.5555695929214,61.64889006640345,15.693317638452715,1.0,8.724301952808986,0.8860441317046777,0.16355795532299583,0.0,False,529,True
257,105,01:58,spatial_neighbor_gravity_eb,19.650231500344482,12.901134742661505,3.6451418759874876,7.172291345915552,2.629538884578791,0.45740444313823814,0.25119483618011534,0.0,False,530,True
123,132,00:11,global_od_time_adjusted,54.38667865801595,41.447600848488975,15.796666666666667,1.4377837884125597,1.0,0.9191421120927026,0.23962264150943396,0.0,False,531,True
26,20,10:06,spatial_neighbor_gravity_eb,79.5229981534091,94.55847290160767,18.12494358265115,5.301848168922609,36.06713546054383,1.9224644184227282,0.18861118892613987,0.0,False,532,True
58,49,22:26,spatial_neighbor_gravity_eb,55.887138077359275,68.69514334392301,14.039789311509388,1.0,16.724077985774038,1.7545706929238127,0.16369429198522825,0.0,False,533,True
14,35,06:44,temporal_same_od_eb,28.86693100113941,56.4772327506405,17.06,0.5,1.0,0.1,0.15643775628592244,0.0,False,534,True
83,52,01:16,global_od_time_adjusted,33.61567314799196,32.441230899340084,8.203333333333333,4.4446897154544756,3.84878231954037,0.2613214283002851,0.23962264150943396,0.0,False,535,True
86,59,09:27,spatial_neighbor_gravity_eb,84.81738347698325,96.16045507439578,19.791105992902544,4.3949030891246075,23.548673868596932,5.960177015442017,0.22739130773513916,0.0,False,536,True
244,12,06:21,global_od_time_adjusted,34.650414514217196,38.08615637864703,12.16,0.5,1.0,0.1,0.21372549019607845,0.0,False,537,True
94,79,22:16,global_od_time_adjusted,47.49172269449776,46.29751138976675,12.512222222222222,8.32547644430583,20.962952676177792,0.9055603271857732,0.30677966101694915,0.0,False,538,True
38,194,23:57,spatial_neighbor_gravity_eb,54.66074417267962,47.68320661197807,13.817333087053644,5.3846391658554325,11.256134926257019,3.4572157901681297,0.18559518085928867,0.0,False,539,True
128,164,02:13,global_od_time_adjusted,39.00330195691281,41.32656754150329,11.553333333333333,2.762913116420493,5.475157365717387,0.910726205959966,0.23962264150943396,0.0,False,540,True
243,33,10:00,full_observed_sparse_eb,50.1009176980062,60.80294365350198,13.224840275111982,12.838681539325771,25.1275933748142,2.4234502409695287,0.093322947609811,0.967339729361214,True,541,True
92,109,20:55,spatial_gravity_time_fallback,144.08623961496983,114.3133252346243,22.2446779457168,50.43018386523943,34.29399757038729,5.5611694864292,0.10550000000000001,0.0,False,542,True
172,218,06:44,global_od_time_adjusted,60.457291923808405,64.40836187615719,24.62,0.5,1.0,0.1,0.21372549019607845,0.0,False,543,True
116,122,01:19,spatial_neighbor_gravity_eb,56.379831113628576,52.90937308595657,15.778337134868249,4.817951431566587,14.313436855548527,2.3482650138708085,0.2344092838653207,0.0,False,544,True
192,73,12:07,temporal_same_od_eb,9.676229259299497,8.822999412962584,1.0476088898267426,0.5,1.0,0.1,0.15533215599161676,0.0,False,545,True
91,128,04:17,global_od_time_adjusted,54.93539223252602,59.48011361587584,14.65,0.5,5.294334539011955,7.450000000000005,0.22692307692307692,0.0,False,546,True
27,260,09:27,spatial_neighbor_gravity_eb,115.50759389282058,116.16009283193883,26.394628420403784,1.0,2.0,0.25,0.1250178893798944,0.0,False,547,True
31,93,17:07,global_od_time_adjusted,47.77965139639525,43.87493352757592,10.76,0.5,1.0,0.1,0.21372549019607845,0.0,False,548,True
203,60,02:48,global_od_time_adjusted,42.808102608290405,46.90293124787415,18.61,0.5,1.0,0.1,0.21372549019607845,0.0,False,549,True
163,112,23:32,full_observed_sparse_eb,26.226457090463978,18.591126109562104,4.180105505578945,4.752967483947,4.07416494441748,0.6302596708600147,0.4300910346021014,7.612457934256739,True,550,True
15,246,02:28,spatial_neighbor_gravity_eb,51.5558718125105,49.06742523392595,12.75627996585537,5.421491428046979,9.763417516686141,1.353397434954468,0.22340252982972086,0.0,False,551,True
238,233,22:55,full_observed_sparse_eb,24.614754883711143,19.73948020131407,3.8493934163854666,5.18964653486962,4.922813238149149,0.7388449697867991,0.581138818238943,13.95210133068879,True,552,True
220,91,15:39,global_od_time_adjusted,82.32417317592393,130.2727985299591,20.466666666666665,0.5,24.435757030855733,3.039005685344394,0.23962264150943396,0.0,False,553,True
200,57,12:46,spatial_neighbor_gravity_eb,55.44223725776454,60.62969132369835,12.593156047211863,1.0,8.008434398429875,1.036517376220415,0.1633551751023969,0.0,False,554,True
14,88,04:25,global_od_time_adjusted,25.57120193188137,20.383575149987152,8.10925925925926,12.185794682493862,10.782308107431696,1.5412667371376272,0.44545454545454544,0.0,False,555,True
35,254,19:56,temporal_same_od_eb,64.95330464015241,60.53072508972697,18.455542820240353,1.7497152073138664,7.757309768762847,1.1422346467862372,0.1449655959233195,0.25370017276587475,True,556,True
145,126,19:03,global_od_time_adjusted,59.827386536948126,65.06090178667057,9.492857142857144,46.42961735085632,67.93395481094811,3.3730135499525113,0.28596491228070176,0.0,False,557,True
139,24,21:12,global_od_time_adjusted,59.33722835837601,78.55943061404027,19.380000000000003,2.4000000000001402,16.964448316825163,2.145134028446699,0.26363636363636367,0.0,False,558,True
214,248,21:07,spatial_neighbor_gravity_eb,95.88794320037658,96.73375181276445,24.65487973315719,2.2349999999997214,2.0,0.25,0.13504857465587145,0.0,False,559,True
239,44,04:05,global_od_time_adjusted,104.1993397053195,73.58407397259387,34.2,0.5,1.0,0.1,0.21372549019607845,0.0,False,560,True
52,210,21:00,temporal_same_od_eb,37.99069007210031,55.14963215312154,13.43,0.5,1.0,0.1,0.15619723715564568,0.0,False,561,True
72,26,10:32,full_observed_sparse_eb,31.780654992268094,39.81847327255353,4.704388363469669,6.872167765401249,12.039125350341259,1.3227962183381412,0.15404079315843333,1.83333846969132,True,562,True
13,246,14:42,observed_dense_eb,21.0222312419277,20.581914714629892,2.9259947750614406,4.627642366762743,5.110369754572793,0.5257843837829677,0.9924279821864515,99.23183286529321,True,563,True
205,204,11:06,spatial_gravity_time_fallback,186.3566872656296,165.40725931441662,25.59462919850351,65.22484054297036,49.62217779432498,6.398657299625878,0.10550000000000001,0.0,False,564,True
187,219,05:50,spatial_gravity_time_fallback,109.91476880925802,68.12996849323319,19.915708268446572,38.47016908324031,20.438990547969958,4.978927067111643,0.10550000000000001,0.0,False,565,True
122,127,22:27,spatial_neighbor_gravity_eb,62.08233749265077,59.36522826140569,16.126722789894288,6.359742299349407,14.294055852673193,1.9650409302918754,0.19048773002345465,0.0,False,566,True
124,60,19:05,spatial_neighbor_gravity_eb,66.96654533956772,66.454773089855,15.12165306636065,8.00965072349624,16.100959591172085,2.8599922233293333,0.2121796327107046,0.0,False,567,True
183,182,00:25,global_od_time_adjusted,14.729976296501029,12.089615189253761,2.8600000000000003,4.52151125178296,3.8570308955737125,0.9148005247047011,0.31666666666666665,0.0,False,568,True
69,195,13:56,global_od_time_adjusted,61.43421636545948,62.17853690223866,12.506666666666668,6.902745226840297,30.517857809085225,4.556543524305332,0.275,0.0,False,569,True
