origin,destination,edge_source,trip_count,avg_distance_miles,avg_duration_min,avg_driver_income,travel_time_cost,distance_cost,edge_income_score,edge_time_score,edge_distance_score,edge_utility_proxy
60,174,historical_od,49,4.229795918367347,20.287074829931974,14.89042857142857,20.287074829931974,4.229795918367347,0.1180484303360811,0.14536616436027486,0.10400008593175437,0.02976533526618052
60,182,historical_od,27,2.9303703703703707,14.287654320987654,10.01,14.287654320987654,2.9303703703703707,0.07935733897757144,0.09792312760424948,0.06869095129318797,0.020092132481468503
60,183,historical_od,10,4.728,16.168333333333333,14.618099999999998,16.168333333333333,4.728,0.11588946222857512,0.11279541791561855,0.11753772571647839,0.04186109441329408
60,185,historical_od,36,3.7491666666666665,15.695833333333333,12.488194444444444,15.695833333333333,3.7491666666666665,0.09900398399056964,0.10905891789302445,0.09094000489387391,0.03083352430997633
60,186,historical_od,10,10.106,61.29166666666667,31.146499999999996,61.29166666666667,10.106,0.2469234124340588,0.4696278750997907,0.26367347499347504,-0.027441546364857808
60,188,historical_od,5,17.194,73.28666666666666,38.852799999999995,73.28666666666666,17.194,0.30801746451826045,0.5644835740860685,0.45627484927301254,-0.04266554991572569
60,200,historical_od,7,8.267142857142858,25.53809523809524,22.091999999999995,25.53809523809524,8.267142857142858,0.17514109217707372,0.18689090060100322,0.21370643029567185,0.04963967733222133
60,205,historical_od,5,15.586000000000002,36.56,34.371399999999994,36.56,15.586000000000002,0.2724897942990708,0.2740514241817169,0.41258085804255323,0.07357695350182934
60,208,historical_od,24,4.185833333333333,13.21111111111111,11.983416666666665,13.21111111111111,4.185833333333333,0.09500220364896561,0.08940989220101724,0.10280549587892818,0.03487643316661777
60,212,historical_od,29,1.4858620689655173,8.980459770114942,7.523068965517241,8.980459770114942,1.4858620689655173,0.05964143197284709,0.05595416980690091,0.029439500389015417,0.027248422011044323
60,213,historical_od,45,3.349777777777778,12.324814814814815,10.217666666666666,12.324814814814815,3.349777777777778,0.0810036800426073,0.08240111732030574,0.08008745849545723,0.02779000260813585
60,220,historical_od,15,6.540666666666667,21.6,17.955466666666666,21.6,6.540666666666667,0.14234745801869644,0.15574869330762628,0.16679309974451287,0.039454146403206374
60,222,historical_od,8,15.4375,84.5,38.849999999999994,84.5,15.4375,0.3079952666612038,0.6531579026645982,0.4085456853449641,-0.07986553747283989
60,225,historical_od,19,14.804210526315789,62.90263157894737,32.48368421052631,62.90263157894737,14.804210526315789,0.2575243495639482,0.48236728341965346,0.39133738639626997,-0.042359900105319016
60,226,historical_od,5,9.776,35.89666666666667,26.730200000000004,35.89666666666667,9.776,0.2119118423914366,0.2688058262663996,0.2547064245543883,0.039302965575078556
60,229,historical_od,17,8.430588235294117,36.793137254901964,24.755294117647058,36.793137254901964,8.430588235294117,0.19625517150685293,0.2758950588022644,0.21814771196208993,0.025585485311407245
60,230,historical_od,26,10.026153846153846,40.15384615384615,26.314615384615383,40.15384615384615,10.026153846153846,0.20861716814598794,0.30247133155747535,0.2615038250270947,0.01815592861318606
60,231,historical_od,22,12.391818181818183,52.85454545454545,31.43318181818182,52.85454545454545,12.391818181818183,0.24919617029861038,0.40290765584112376,0.3257857384205822,-0.0011255183850388331
60,232,historical_od,7,11.361428571428572,38.56428571428571,34.235,38.56428571428571,11.361428571428572,0.2714084415481676,0.28990118844989377,0.2977870850621742,0.0817897845638946
60,233,historical_od,8,8.96125,36.385416666666664,24.4055,36.385416666666664,8.96125,0.19348207157014183,0.2726708302580247,0.23256732047788528,0.022261558369446696
60,234,historical_od,14,11.040714285714285,35.52619047619048,27.3385,35.52619047619048,11.040714285714285,0.21673432683699667,0.2658761240566962,0.2890723542241872,0.040435411675020495
60,235,historical_od,43,3.1227906976744184,18.94651162790698,14.11867441860465,18.94651162790698,3.1227906976744184,0.1119301130620555,0.1347650756096818,0.0739195657793728,0.03345964039030869
60,237,historical_od,13,8.173076923076923,31.411538461538463,25.98076923076923,31.411538461538463,8.173076923076923,0.20597050057384733,0.2333377169758197,0.21115038794606866,0.05762908389402718
60,238,historical_od,17,8.540588235294118,30.772549019607844,25.246529411764705,30.772549019607844,8.540588235294118,0.2001495896639999,0.22828462900923524,0.22113672877511883,0.052836765843114454
60,239,historical_od,13,9.087692307692308,32.75,25.639923076923075,32.75,9.087692307692308,0.20326833835906502,0.24392218590429138,0.2360031221467079,0.04590677708491315
60,240,historical_od,7,5.13,15.295238095238094,14.266999999999998,15.295238095238094,5.13,0.11310600950979136,0.10589103616562985,0.12846122352409325,0.04089130789836244
60,241,historical_od,31,4.404516129032258,20.66559139784946,16.13048387096774,20.66559139784946,4.404516129032258,0.1278793482937698,0.14835944936466836,0.10874773727042145,0.0373874630208724
60,242,historical_od,40,2.6395,19.18583333333333,11.724475,19.18583333333333,2.6395,0.0929493643265796,0.1366576164726084,0.06078716558910622,0.015502481251909467
60,243,historical_od,43,4.496976744186046,21.268217054263566,15.779139534883718,21.268217054263566,4.496976744186046,0.12509395852589072,0.15312497482246115,0.111260158481673,0.031842447342409194
60,244,historical_od,60,4.632666666666666,21.69,17.19608333333333,21.69,4.632666666666666,0.13632721420278718,0.1564604075976442,0.11494724447851998,0.040854923732187076
60,246,historical_od,12,10.953333333333333,40.336111111111116,28.32083333333333,40.336111111111116,10.953333333333333,0.2245220750210427,0.303912671275864,0.2866979620805041,0.02956104507103509
60,247,historical_od,49,4.464081632653062,18.004761904761907,13.26742857142857,18.004761904761907,4.464081632653062,0.10518160104930803,0.12731777854765097,0.11036630355950434,0.02496776624155689
60,248,historical_od,35,1.3602857142857143,7.573333333333333,6.8224,7.573333333333333,1.3602857142857143,0.05408666427977856,0.04482670321890675,0.02602722915758981,0.027769228296686713
60,250,historical_od,33,2.85969696969697,11.828282828282827,9.985181818181816,11.828282828282827,2.85969696969697,0.07916058524456918,0.07847457387290793,0.06677055144912683,0.029907715590746186
60,254,historical_od,36,4.8933333333333335,18.44212962962963,16.283749999999998,18.44212962962963,4.8933333333333335,0.1290944124451577,0.13077645476743974,0.12203030856272797,0.045401638777028644
60,259,historical_od,17,6.93235294117647,20.309803921568626,17.882941176470588,20.309803921568626,6.93235294117647,0.14177248999571895,0.14554590457490743,0.17743634392580804,0.04238408611939404
60,261,historical_od,14,12.057857142857143,59.275,31.984999999999996,59.275,12.057857142857143,0.2535708778419203,0.4536802030456853,0.3167110551446626,-0.02077588195262175
60,262,historical_od,7,6.244285714285715,24.58809523809524,20.634999999999998,24.58809523809524,6.244285714285715,0.16359027870151713,0.1793783608730362,0.15873957565607472,0.050090161916587814
60,263,historical_od,8,6.335,34.375,20.208125,34.375,6.335,0.16020609647613743,0.2567725828073928,0.16120454406681936,0.007639123462418129
61,3,historical_od,8,18.37625,57.0375,41.266749999999995,57.0375,18.37625,0.32715479203323633,0.4359861950021841,0.488399986793044,0.03590169651318767
61,4,historical_od,63,5.523174603174603,30.946296296296296,22.939555555555554,30.946296296296296,5.523174603174603,0.18186034827343198,0.2296586114500227,0.1391449098817739,0.046159306066154544
61,7,historical_od,141,9.232198581560283,35.871749408983455,28.95736170212766,35.871749408983455,9.232198581560283,0.22956834850068827,0.2686087821734973,0.23992977380288555,0.059274491343506784
61,10,historical_od,60,9.017166666666666,41.13861111111111,27.660149999999998,41.13861111111111,9.017166666666666,0.21928430566638085,0.31025879036185716,0.23408673735784163,0.02904189988177603
61,11,historical_od,22,10.030454545454544,38.74848484848485,30.448409090909085,38.74848484848485,10.030454545454544,0.24138908307243157,0.29135782351676554,0.26162068741361794,0.05646706820200611
61,13,historical_od,35,6.280857142857143,34.39904761904762,27.1348,34.39904761904762,6.280857142857143,0.2151194327361244,0.25696274985313833,0.1597333267004064,0.06267805880449429
61,14,historical_od,227,8.034581497797356,39.12856093979442,25.218008810572684,39.12856093979442,8.034581497797356,0.19992348386813183,0.29436344113320084,0.20738706835799395,0.02163370304783232
61,16,historical_od,8,14.13375,36.139583333333334,33.756625,36.139583333333334,14.13375,0.26761597730906717,0.27072679585473497,0.37311904289054154,0.07628472294811844
61,17,historical_od,760,1.8135263157894737,12.638969298245614,9.87273552631579,12.638969298245614,1.8135263157894737,0.0782691328469285,0.0848854310439824,0.038343081687063324,0.030074955071877806
61,18,historical_od,20,17.977,72.12916666666666,45.57384999999999,72.12916666666666,17.977,0.3613006456506487,0.5553301375227825,0.47755121440575493,0.012002894728394192
61,19,historical_od,12,14.203333333333333,44.50833333333333,34.00308333333333,44.50833333333333,14.203333333333333,0.2695698511854089,0.3369063399057073,0.37500982246545,0.04486520786273774
61,20,historical_od,7,18.75857142857143,42.36666666666667,45.189,42.36666666666667,18.75857142857143,0.3582496294762713,0.3199701757821326,0.4987887611383281,0.1234462274144558
61,21,historical_od,70,7.719,40.43642857142857,24.9503,40.43642857142857,7.719,0.19780114032888116,0.3047059753874889,0.19881181015074711,0.015626381112524648
61,22,historical_od,61,7.322131147540984,40.67814207650274,25.899196721311473,40.67814207650274,7.322131147540984,0.20532380953645568,0.3066174304502845,0.18802774040013345,0.023810933251293416
61,24,historical_od,12,13.129166666666668,51.29583333333333,44.32575,51.29583333333333,13.129166666666668,0.3514059508676411,0.3905814592778924,0.3458216204048871,0.10424197816796182
61,25,historical_od,529,2.9127032136105857,22.888594833018274,14.478103969754253,22.888594833018274,2.9127032136105857,0.11477960084718392,0.16593881949320813,0.06821088376052056,0.021578558536501768
61,26,historical_od,182,4.947417582417582,31.8514652014652,20.548,31.8514652014652,4.947417582417582,0.16290055957154223,0.23681662972434034,0.12349993337939037,0.025967254702463506
61,28,historical_od,40,8.421,33.44916666666667,25.119324999999996,33.44916666666667,8.421,0.1991411377535249,0.2494511515461899,0.21788717199389543,0.04173248618134564
61,29,historical_od,35,9.203142857142858,44.233333333333334,29.612399999999997,44.233333333333334,9.203142857142858,0.2347613651088348,0.33473165735287475,0.2391402460865363,0.031524499519416986
61,32,historical_od,13,18.62846153846154,50.111538461538466,43.72361538461538,50.111538461538466,18.62846153846154,0.3466323443957922,0.38121613056843295,0.495253300692148,0.08173628400775354
61,33,historical_od,310,3.537322580645161,30.490698924731184,16.895967741935483,30.490698924731184,3.537322580645161,0.13394795598909953,0.22605577634071716,0.08518359094061001,0.00814252917764945
61,34,historical_od,118,3.140762711864407,20.214830508474577,15.300813559322032,20.214830508474577,3.140762711864407,0.12130188294303096,0.14479486084967622,0.07440791716644435,0.0377432649432262
61,35,historical_od,685,2.158744525547445,15.51021897810219,10.913214598540145,15.51021897810219,2.158744525547445,0.08651784917395919,0.10759109134801925,0.04772365471552085,0.025563755292621435
61,36,historical_od,595,2.926252100840336,19.01966386554622,14.35881176470588,19.01966386554622,2.926252100840336,0.11383387537731321,0.13534355886384442,0.06857904604895289,0.03587523903804807
61,37,historical_od,865,2.4781040462427746,17.38674373795761,12.764390751445085,17.38674373795761,2.4781040462427746,0.10119361475570483,0.12243053009425876,0.05640157268605906,0.03151811380566659
61,38,historical_od,81,13.818395061728395,46.27818930041152,37.541086419753086,46.27818930041152,13.818395061728395,0.29761845360625866,0.3509022486061855,0.36454994095812765,0.06748483815944675
61,39,historical_od,716,3.817541899441341,24.526606145251396,15.805912011173184,24.526606145251396,3.817541899441341,0.1253062055265073,0.1788921090279562,0.0927979568971309,0.021940457477959585
61,40,historical_od,85,3.5523529411764705,24.318039215686273,16.18235294117647,24.318039215686273,3.5523529411764705,0.1282905562245396,0.17724277498132662,0.08559200912546429,0.026830367365056652
61,41,historical_od,104,13.640865384615385,55.93365384615385,38.664634615384614,55.93365384615385,13.640865384615385,0.30652572583586607,0.4272570496502549,0.3597259483244696,0.038938308762068184
61,42,historical_od,157,14.119108280254776,50.88556263269639,36.622439490445856,50.88556263269639,14.119108280254776,0.29033559888400706,0.38733706460657047,0.37272118519517666,0.04075888880144533
61,43,historical_od,12,10.014166666666666,48.13472222222222,40.92433333333333,48.13472222222222,10.014166666666666,0.32444017909734857,0.36558359316553446,0.2611780988359312,0.10247166768919166
61,45,historical_od,142,4.876690140845071,32.414201877934275,19.29801408450704,32.414201877934275,4.876690140845071,0.15299091361620112,0.24126671565945404,0.12157806508845619,0.014120846023205676
61,47,historical_od,27,16.64666666666667,60.770370370370365,41.574814814814815,60.770370370370365,16.64666666666667,0.32959707014875306,0.46550549706192956,0.4414022262215171,0.030633987684560715
61,48,historical_od,121,9.194380165289257,52.37603305785124,32.00168595041322,52.37603305785124,9.194380165289257,0.25370316082125144,0.39912361016692377,0.23890213851128353,0.018306034961097027
61,49,historical_od,550,2.042781818181818,14.642121212121213,11.09503818181818,14.642121212121213,2.042781818181818,0.08795931128507925,0.10072622929044928,0.04457261397006435,0.030910304544344958
61,50,historical_od,59,8.656440677966103,46.421186440677964,32.312830508474576,46.421186440677964,8.656440677966103,0.25616985454403884,0.3520330609190669,0.22428477331127375,0.04651060808781434
61,51,historical_od,27,17.285185185185185,61.02345679012346,41.60099999999999,61.02345679012346,17.285185185185185,0.3298046612193755,0.4675068884124602,0.45875261337862777,0.02723832500635126
61,52,historical_od,91,3.4289010989010986,26.646153846153847,15.865384615384615,26.646153846153847,3.4289010989010986,0.12577769280046192,0.19565335777358855,0.08223746701491444,0.015615393861430472
61,53,historical_od,41,12.022926829268293,37.96747967479675,31.11295121951219,37.96747967479675,12.022926829268293,0.2466574442077396,0.28518168415352385,0.3157618979210131,0.056702317442825716
61,54,historical_od,14,3.787142857142857,20.478571428571428,16.891,20.478571428571428,3.787142857142857,0.13390857269432158,0.14688050731295849,0.09197192736503866,0.046672529933086536
61,55,historical_od,187,11.391711229946525,46.18181818181818,32.68917647058823,46.18181818181818,11.391711229946525,0.2591534523550572,0.35014015191454223,0.29860995211175034,0.03929188358102355
61,56,historical_od,43,9.128837209302326,30.827519379844958,28.18086046511628,30.827519379844958,9.128837209302326,0.22341239726372367,0.22871933113043733,0.23712114762564213,0.07348455955465868
61,60,historical_od,17,16.102941176470587,55.530392156862746,38.562588235294115,55.530392156862746,16.102941176470587,0.3057167219221522,0.4240680817959744,0.42662763865907627,0.029688535225303583
61,61,historical_od,1688,1.185627962085308,10.147343996840442,8.917564573459714,10.147343996840442,1.185627962085308,0.07069672274829418,0.06518181623975708,0.021281274995291116,0.034913623379121975
61,62,historical_od,483,1.4536853002070393,10.86576949620428,9.47091304347826,10.86576949620428,1.4536853002070393,0.07508356211972099,0.0708630795087627,0.02856516490894237,0.03536724762899829
61,63,historical_od,192,3.8405729166666664,24.25277777777778,16.349776041666665,24.25277777777778,3.8405729166666664,0.1296178541004913,0.17672669167080896,0.09342377596720051,0.02724094187000673
61,65,historical_od,432,3.383912037037037,27.346566358024692,16.565564814814813,27.346566358024692,3.383912037037037,0.1313285856507682,0.20119217548031998,0.081014984630241,0.01858025021607205
61,66,historical_od,167,3.717544910179641,24.804690618762475,17.948796407185625,24.804690618762475,3.717544910179641,0.14229457749494964,0.18109118340162225,0.09008075069571732,0.03823687318978092
61,67,historical_od,36,7.3525,42.3537037037037,25.377916666666664,42.3537037037037,7.3525,0.20119120234377885,0.31986766549344686,0.18885294958733703,0.012929427158954867
61,68,historical_od,166,7.616506024096385,41.965160642570275,28.687054216867466,41.965160642570275,7.616506024096385,0.22742540317241974,0.316795091616825,0.1960267536306554,0.039623844319408935
61,69,historical_od,48,15.011666666666668,70.65208333333332,38.6649375,70.65208333333332,15.011666666666668,0.306528127046365,0.5436494562352197,0.3969745672278596,-0.024842786155423763
61,70,historical_od,30,10.441,42.306111111111115,30.059633333333334,42.306111111111115,10.441,0.23830694425323068,0.3194913062907008,0.2727763898331541,0.03764483263290715
61,71,historical_od,576,2.5997048611111113,17.731365740740742,12.35001736111111,17.731365740740742,2.5997048611111113,0.09790854286759107,0.12515577902798491,0.05970581705078158,0.026374780795981375
61,72,historical_od,669,2.219237668161435,15.038290981564524,11.165418535127055,15.038290981564524,2.219237668161435,0.08851727307877491,0.10385911469251495,0.04936742762775879,0.02918260158835362
61,73,historical_od,7,12.475714285714286,39.81428571428571,34.217,39.81428571428571,12.475714285714286,0.27126574103851764,0.2997861091445872,0.3280654371941557,0.07216287088710069
61,74,historical_od,97,13.314329896907216,45.08917525773195,35.29486597938144,45.08917525773195,13.314329896907216,0.2798108535158568,0.34149960099277404,0.3508530386625575,0.05643309722008618
61,75,historical_od,174,12.040977011494254,56.09243295019157,35.11155747126436,56.09243295019157,12.040977011494254,0.2783576192085521,0.4285126647313648,0.3162523733587552,0.016663430839056442
61,76,historical_od,1126,3.7957548845470694,23.56341030195382,15.887388987566604,23.56341030195382,3.7957548845470694,0.12595213919628956,0.1712752174083923,0.09220594095327009,0.026483639349102896
61,77,historical_od,312,2.9097756410256412,19.290010683760684,13.42516987179487,19.290010683760684,2.9097756410256412,0.10643214349125922,0.13748144435033455,0.06813133318163182,0.027471721338847174
61,78,historical_od,34,13.518823529411764,72.35245098039216,37.889558823529406,72.35245098039216,13.518823529411764,0.3003810752516939,0.557095855709619,0.3564097196235889,-0.03162831054665392
61,79,historical_od,211,5.35824644549763,30.395260663507106,21.412834123222744,30.395260663507106,5.35824644549763,0.1697567968019077,0.2253010566259656,0.1346633368250615,0.03690676796516566
61,80,historical_od,439,3.1853075170842824,21.331169324221715,15.62860820045558,21.331169324221715,3.1853075170842824,0.12390057529582481,0.15362279737933093,0.07561832781858349,0.03574642743337182
61,81,historical_od,11,19.904545454545453,54.08181818181818,45.167818181818184,54.08181818181818,19.904545454545453,0.35808170412905693,0.41261285070500453,0.5299281759649719,0.0722860523818089
61,82,historical_od,55,8.038727272727273,33.82212121212121,25.06330909090909,33.82212121212121,8.038727272727273,0.19869705448820385,0.2524004524298248,0.20749972100316263,0.04137187012281707
61,83,historical_od,21,6.951428571428571,30.69047619047619,25.044999999999998,30.69047619047619,6.951428571428571,0.19855190356576188,0.22763560228351082,0.17795468373983217,0.05804089986303165
61,85,historical_od,371,2.6789487870619944,18.26909254267745,12.918849056603774,18.26909254267745,2.6789487870619944,0.10241813024825022,0.12940808846202925,0.061859102750759856,0.028435220604621617
61,86,historical_od,102,14.56205882352941,60.98627450980393,35.829499999999996,60.98627450980393,14.56205882352941,0.28404932836132823,0.467212853298695,0.38475742720597833,-0.0072707123689160075
61,87,historical_od,156,5.646923076923077,32.9684829059829,22.232224358974356,32.9684829059829,5.646923076923077,0.17625276370435053,0.2456499348633211,0.1425075123237817,0.03205166942412273
61,88,historical_od,88,5.8205681818181825,37.96912878787879,21.461681818181816,37.96912878787879,5.8205681818181825,0.17014405185556805,0.2851947252351499,0.1472259499422512,0.005462796746655434
61,89,historical_od,682,3.292375366568915,22.059848484848487,14.98707184750733,22.059848484848487,3.292375366568915,0.1188145994888968,0.15938514595106804,0.07852766965716912,0.02734287606478742
61,90,historical_od,88,6.886590909090909,43.86117424242424,28.539238636363635,43.86117424242424,6.886590909090909,0.2262535499128584,0.33178864687331827,0.17619285771397067,0.03393029781910366
61,91,historical_od,492,3.9091056910569106,24.666327913279133,16.204046747967478,24.666327913279133,3.9091056910569106,0.12846254051816874,0.1799970199049774,0.09528600882989105,0.024171129241196382
61,92,historical_od,67,11.304179104477612,39.547761194029846,31.054194029850745,39.547761194029846,11.304179104477612,0.24619162860161245,0.2976784501478508,0.2962314521598709,0.052917685703706405
61,93,historical_od,29,10.165172413793105,41.95747126436782,32.556999999999995,41.95747126436782,10.165172413793105,0.25810558292635294,0.31673428450184676,0.2652813598997942,0.05994623669046043
61,94,historical_od,5,16.658,65.02333333333334,46.94199999999999,65.02333333333334,16.658,0.37214707355496085,0.4991376583470154,0.4417101855295261,0.05632171655202424
61,95,historical_od,80,7.4385,33.28916666666667,24.7653,33.28916666666667,7.4385,0.19633449620192306,0.24818588169726913,0.19118981727752332,0.04356308276166
61,96,historical_od,7,4.748571428571429,27.471428571428568,23.416999999999998,27.471428571428568,4.748571428571429,0.1856454352485305,0.20217957794212896,0.11809671067891499,0.06684113967562877
61,97,historical_od,726,2.7075482093663914,19.55736914600551,13.275885674931128,19.55736914600551,2.7075482093663914,0.10524864732597346,0.13959569810741077,0.06263623142449401,0.026055363558593975
61,98,historical_od,5,12.358,40.42333333333333,36.577799999999996,40.42333333333333,12.358,0.2899817056597215,0.30460241907544927,0.32486680102021304,0.08895047596896488
61,100,historical_od,119,8.350336134453782,49.67899159663866,27.929470588235294,49.67899159663866,8.350336134453782,0.22141942706640358,0.3777955774034147,0.21596703124670213,0.00012658367769091683
61,101,historical_od,7,11.56142857142857,68.99761904761905,38.552,68.99761904761905,11.56142857142857,0.30563278044588754,0.5305660576300292,0.3032216610858631,-0.005133497532006516
61,102,historical_od,63,4.969206349206349,27.806084656084657,18.322222222222223,27.806084656084657,4.969206349206349,0.14525502494618195,0.20482601702758657,0.12409199692727027,0.024228216893298123
61,106,historical_od,217,3.0782949308755763,21.500921658986176,14.17816129032258,21.500921658986176,3.0782949308755763,0.11240171344603503,0.15496518807283952,0.07271048764236958,0.024012546263259833
61,107,historical_od,145,6.506689655172414,40.035172413793106,23.111875862068963,40.035172413793106,6.506689655172414,0.18322647024912667,0.30153286715030175,0.1658698464843965,0.007579559701316314
61,108,historical_od,58,9.640172413793103,43.89712643678161,30.152379310344827,43.89712643678161,9.640172413793103,0.23904221637475986,0.33207295454533653,0.2510155978376105,0.03535339942645002
61,111,historical_od,5,3.722,25.97,17.0296,25.97,3.722,0.13500736661862642,0.19030637605627437,0.09020180831732283,0.026323907342890807
61,112,historical_od,329,4.2685410334346505,27.098277608915907,19.91672340425532,27.098277608915907,4.2685410334346505,0.1578959211302717,0.19922872380486004,0.10505290229865358,0.04252362388304365
61,113,historical_od,91,6.044835164835165,35.0981684981685,25.042846153846153,35.0981684981685,6.044835164835165,0.19853482829110292,0.2624913534100297,0.15331992978629697,0.04429116211814352
61,114,historical_od,96,5.636041666666666,33.53246527777778,23.563166666666664,33.53246527777778,5.636041666666666,0.18680421623892893,0.25010987167803905,0.14221183306736462,0.04041750543980471
61,116,historical_od,49,14.937755102040818,54.754081632653055,41.500142857142855,54.754081632653055,14.937755102040818,0.32900508534784473,0.41792906742295943,0.39496617714291476,0.0607956250649278
61,117,historical_od,94,12.727446808510637,60.37358156028369,31.829223404255316,60.37358156028369,12.727446808510637,0.2523359111972367,0.46236771632573076,0.33490573485801456,-0.029083807194330867
61,119,historical_od,22,15.738636363636363,49.70530303030303,40.10490909090909,49.70530303030303,15.738636363636363,0.3179439425965993,0.37800364655152346,0.41672842765335943,0.06643285517283366
61,121,historical_od,44,9.762272727272729,39.73219696969697,26.85231818181818,39.73219696969697,9.762272727272729,0.21287997165715786,0.29913695656043787,0.2543334150182169,0.025161481124206388
61,122,historical_od,24,11.319583333333334,35.800694444444446,33.144124999999995,35.800694444444446,11.319583333333334,0.26276019607792206,0.2680468840219514,0.2966500294238845,0.08423924965336367
61,123,historical_od,59,6.357966101694915,40.03220338983051,23.474559322033898,40.03220338983051,6.357966101694915,0.18610175439238297,0.301509388297173,0.16182859919496329,0.011072770364551978
61,124,historical_od,45,5.750222222222222,31.432962962962964,21.902844444444444,31.432962962962964,5.750222222222222,0.17364150361146805,0.23350714057382332,0.1453144476153332,0.03509076618225641
61,125,historical_od,73,5.655890410958904,34.871461187214614,25.494958904109588,34.871461187214614,5.655890410958904,0.20211909050676102,0.26069856637828065,0.14275118061651926,0.05035713022514281
61,126,historical_od,18,16.85888888888889,44.42962962962963,40.54088888888889,44.42962962962963,16.85888888888889,0.3214003058948666,0.3362839560101155,0.44716891522443153,0.08618299060614414
61,127,historical_od,16,17.403750000000002,51.208333333333336,43.8834375,51.208333333333336,17.403750000000002,0.3478993831357213,0.38988951482926393,0.4619743608778564,0.08365847158941085
61,129,historical_od,46,9.310869565217391,34.16702898550725,28.30678260869565,34.16702898550725,9.310869565217391,0.2244106836006678,0.2551279612193482,0.2420674910106003,0.06053657933940364
61,130,historical_od,137,9.577372262773721,35.87834549878345,28.034693430656933,35.87834549878345,9.577372262773721,0.2222536133575362,0.2686609436331518,0.24930913686254064,0.05052677101157922
61,131,historical_od,29,10.767586206896551,40.36954022988506,27.840448275862066,40.36954022988506,10.767586206896551,0.22071367543607695,0.3041770266262432,0.2816506776814917,0.0263775604707316
61,132,historical_od,323,9.24795665634675,34.34989680082559,32.94561919504644,34.34989680082559,9.24795665634675,0.2611864805481803,0.2565740683009751,0.24035796607995566,0.09684575148569938
61,133,historical_od,97,3.8341237113402062,24.79037800687285,17.105113402061853,24.79037800687285,3.8341237113402062,0.13560602222749477,0.18097800017485197,0.09324853248400537,0.031129742267467977
61,134,historical_od,30,6.810999999999999,32.61611111111111,24.010933333333334,32.61611111111111,6.810999999999999,0.1903540235465737,0.24286340106543755,0.1741388350031991,0.04280149776337505
61,135,historical_od,21,9.41952380952381,36.230158730158735,27.16633333333333,36.230158730158735,9.41952380952381,0.21536942288821492,0.2714430603463426,0.24501993976549882,0.04289490175021881
61,136,historical_od,19,17.889999999999997,51.98947368421053,43.75368421052631,51.98947368421053,17.889999999999997,0.34687072421701814,0.39606672316514074,0.4751871738354501,0.07755928655913026
61,137,historical_od,324,7.283024691358024,42.643878600823044,25.426311728395063,42.643878600823044,7.283024691358024,0.20157486900895577,0.32216235016993927,0.18696510535441668,0.012448928120823634
61,138,historical_od,175,10.606285714285713,33.46809523809524,35.46548,33.46809523809524,10.606285714285713,0.2811634483878402,0.2496008374881381,0.27726767873273134,0.11477287783386143
61,139,historical_od,45,11.565333333333335,44.34814814814815,32.14711111111111,44.34814814814815,11.565333333333335,0.25485606329611366,0.335639605624091,0.3033277647129924,0.041537095777119296
61,140,historical_od,188,9.496755319148937,48.89751773049645,29.279659574468084,48.89751773049645,9.496755319148937,0.23212346353635951,0.37161573164998174,0.2471185423179089,0.009247816363682312
61,141,historical_od,79,9.803670886075949,45.65675105485232,30.977481012658227,45.65675105485232,9.803670886075949,0.24558346267660358,0.3459879543869838,0.2554583222245012,0.03427073714943649
61,142,historical_od,74,10.00054054054054,54.47522522522522,30.742486486486484,54.47522522522522,10.00054054054054,0.2437204716405112,0.4157238886448545,0.2608078377442271,-0.003262648343550119
61,143,historical_od,29,9.669655172413794,52.017816091954025,35.52620689655173,52.017816091954025,9.669655172413794,0.2816448794482509,0.39629085312741363,0.2518167293031716,0.04572694348906834
61,144,historical_od,126,4.954444444444444,28.551719576719574,21.30083333333333,28.551719576719574,4.954444444444444,0.16886887625755104,0.21072245067372272,0.12369087345885514,0.0449540199018614
61,145,historical_od,125,6.09384,33.102533333333334,24.362856,33.102533333333334,6.09384,0.19314399820716885,0.24670999713808012,0.15465153229745518,0.04659126979351051
61,146,historical_od,62,7.120967741935484,33.35698924731182,25.9543064516129,33.35698924731182,7.120967741935484,0.20576070879204938,0.2487222183620586,0.1825615512953971,0.05401536691671052
61,147,historical_od,11,16.246363636363636,51.53181818181818,39.464090909090906,51.53181818181818,16.246363636363636,0.3128636603111311,0.39244761248783,0.4305248399680426,0.05206112807200973
61,148,historical_od,219,4.748447488584476,26.45730593607306,20.458666666666662,26.45730593607306,4.748447488584476,0.16219234222735343,0.1941599604819828,0.11809334287250763,0.04739836055548588
61,149,historical_od,94,5.2209574468085105,29.85921985815603,21.791446808510635,29.85921985815603,5.2209574468085105,0.17275836475471487,0.22106207994595364,0.13093279932210072,0.04258740488342294
61,150,historical_od,31,8.683870967741935,39.58387096774193,28.497225806451613,39.58387096774193,8.683870967741935,0.22592048034395376,0.2979640039474087,0.22503013328696664,0.04318395837720442
61,151,historical_od,30,12.605333333333332,50.13,37.51206666666666,50.13,12.605333333333332,0.2973883906309615,0.3813621232433084,0.331587560036175,0.05696919500388104
61,152,historical_od,37,13.81054054054054,54.535585585585586,37.83481081081081,54.535585585585586,13.81054054054054,0.2999470436229568,0.4162012145450667,0.3643365109955023,0.03719595970109813
