state_zone,state_time_bin,action_zone,next_zone,next_time_bin,reward,travel_time_min,distance_miles,done,state_income_score,state_demand_score,action_income_score,action_demand_score
130,1,130,130,2,0.1432210591820169,15.0,0.0,False,0.3034323505597177,0.021517917629886227,0.3034323505597177,0.021517917629886227
130,2,130,130,3,0.1432210591820169,15.0,0.0,False,0.3034323505597177,0.021517917629886227,0.3034323505597177,0.021517917629886227
130,3,130,130,4,0.1432210591820169,15.0,0.0,False,0.3034323505597177,0.021517917629886227,0.3034323505597177,0.021517917629886227
130,4,130,130,5,0.1432210591820169,15.0,0.0,False,0.3034323505597177,0.021517917629886227,0.3034323505597177,0.021517917629886227
130,5,130,130,6,0.1432210591820169,15.0,0.0,False,0.3034323505597177,0.021517917629886227,0.3034323505597177,0.021517917629886227
130,6,130,130,7,0.1432210591820169,15.0,0.0,False,0.3034323505597177,0.021517917629886227,0.3034323505597177,0.021517917629886227
130,7,130,130,8,0.1432210591820169,15.0,0.0,True,0.3034323505597177,0.021517917629886227,0.3034323505597177,0.021517917629886227
132,0,2,2,2,0.3425088365959607,23.24137931034483,8.659310344827587,False,0.7355672163923789,0.8393933437828314,0.6526947636262131,2.4943104778001378e-05
132,0,132,132,1,0.8207185528605617,15.0,0.0,False,0.7355672163923789,0.8393933437828314,0.7355672163923789,0.8393933437828314
132,1,2,2,3,0.3425088365959607,23.24137931034483,8.659310344827587,False,0.7355672163923789,0.8393933437828314,0.6526947636262131,2.4943104778001378e-05
132,1,132,132,2,0.8207185528605617,15.0,0.0,False,0.7355672163923789,0.8393933437828314,0.7355672163923789,0.8393933437828314
132,2,2,2,4,0.3425088365959607,23.24137931034483,8.659310344827587,False,0.7355672163923789,0.8393933437828314,0.6526947636262131,2.4943104778001378e-05
132,2,132,132,3,0.8207185528605617,15.0,0.0,False,0.7355672163923789,0.8393933437828314,0.7355672163923789,0.8393933437828314
132,3,2,2,5,0.3425088365959607,23.24137931034483,8.659310344827587,False,0.7355672163923789,0.8393933437828314,0.6526947636262131,2.4943104778001378e-05
132,3,132,132,4,0.8207185528605617,15.0,0.0,False,0.7355672163923789,0.8393933437828314,0.7355672163923789,0.8393933437828314
132,4,2,2,6,0.3425088365959607,23.24137931034483,8.659310344827587,False,0.7355672163923789,0.8393933437828314,0.6526947636262131,2.4943104778001378e-05
132,4,132,132,5,0.8207185528605617,15.0,0.0,False,0.7355672163923789,0.8393933437828314,0.7355672163923789,0.8393933437828314
132,5,2,2,7,0.3425088365959607,23.24137931034483,8.659310344827587,False,0.7355672163923789,0.8393933437828314,0.6526947636262131,2.4943104778001378e-05
132,5,132,132,6,0.8207185528605617,15.0,0.0,False,0.7355672163923789,0.8393933437828314,0.7355672163923789,0.8393933437828314
132,6,2,2,8,0.3425088365959607,23.24137931034483,8.659310344827587,True,0.7355672163923789,0.8393933437828314,0.6526947636262131,2.4943104778001378e-05
132,6,132,132,7,0.8207185528605617,15.0,0.0,False,0.7355672163923789,0.8393933437828314,0.7355672163923789,0.8393933437828314
132,7,2,2,8,0.3425088365959607,23.24137931034483,8.659310344827587,True,0.7355672163923789,0.8393933437828314,0.6526947636262131,2.4943104778001378e-05
132,7,132,132,8,0.8207185528605617,15.0,0.0,True,0.7355672163923789,0.8393933437828314,0.7355672163923789,0.8393933437828314
134,0,134,134,1,0.23284169013829212,15.0,0.0,False,0.39794741730795147,0.0052031316566910875,0.39794741730795147,0.0052031316566910875
134,1,134,134,2,0.23284169013829212,15.0,0.0,False,0.39794741730795147,0.0052031316566910875,0.39794741730795147,0.0052031316566910875
134,2,134,134,3,0.23284169013829212,15.0,0.0,False,0.39794741730795147,0.0052031316566910875,0.39794741730795147,0.0052031316566910875
134,3,134,134,4,0.23284169013829212,15.0,0.0,False,0.39794741730795147,0.0052031316566910875,0.39794741730795147,0.0052031316566910875
134,4,134,134,5,0.23284169013829212,15.0,0.0,False,0.39794741730795147,0.0052031316566910875,0.39794741730795147,0.0052031316566910875
134,5,134,134,6,0.23284169013829212,15.0,0.0,False,0.39794741730795147,0.0052031316566910875,0.39794741730795147,0.0052031316566910875
134,6,134,134,7,0.23284169013829212,15.0,0.0,False,0.39794741730795147,0.0052031316566910875,0.39794741730795147,0.0052031316566910875
134,7,134,134,8,0.23284169013829212,15.0,0.0,True,0.39794741730795147,0.0052031316566910875,0.39794741730795147,0.0052031316566910875
138,0,199,199,1,0.4345028361328972,6.24758157411976,1.249516314823952,False,0.5369194368186955,0.5904242423033061,0.5114151125295573,7.981793528960442e-06
138,0,138,138,1,0.5473800428430207,15.0,0.0,False,0.5369194368186955,0.5904242423033061,0.5369194368186955,0.5904242423033061
138,1,199,199,2,0.4345028361328972,6.24758157411976,1.249516314823952,False,0.5369194368186955,0.5904242423033061,0.5114151125295573,7.981793528960442e-06
138,1,138,138,2,0.5473800428430207,15.0,0.0,False,0.5369194368186955,0.5904242423033061,0.5369194368186955,0.5904242423033061
138,2,199,199,3,0.4345028361328972,6.24758157411976,1.249516314823952,False,0.5369194368186955,0.5904242423033061,0.5114151125295573,7.981793528960442e-06
138,2,138,138,3,0.5473800428430207,15.0,0.0,False,0.5369194368186955,0.5904242423033061,0.5369194368186955,0.5904242423033061
138,3,199,199,4,0.4345028361328972,6.24758157411976,1.249516314823952,False,0.5369194368186955,0.5904242423033061,0.5114151125295573,7.981793528960442e-06
138,3,138,138,4,0.5473800428430207,15.0,0.0,False,0.5369194368186955,0.5904242423033061,0.5369194368186955,0.5904242423033061
138,4,199,199,5,0.4345028361328972,6.24758157411976,1.249516314823952,False,0.5369194368186955,0.5904242423033061,0.5114151125295573,7.981793528960442e-06
138,4,138,138,5,0.5473800428430207,15.0,0.0,False,0.5369194368186955,0.5904242423033061,0.5369194368186955,0.5904242423033061
138,5,199,199,6,0.4345028361328972,6.24758157411976,1.249516314823952,False,0.5369194368186955,0.5904242423033061,0.5114151125295573,7.981793528960442e-06
138,5,138,138,6,0.5473800428430207,15.0,0.0,False,0.5369194368186955,0.5904242423033061,0.5369194368186955,0.5904242423033061
138,6,199,199,7,0.4345028361328972,6.24758157411976,1.249516314823952,False,0.5369194368186955,0.5904242423033061,0.5114151125295573,7.981793528960442e-06
138,6,138,138,7,0.5473800428430207,15.0,0.0,False,0.5369194368186955,0.5904242423033061,0.5369194368186955,0.5904242423033061
138,7,199,199,8,0.4345028361328972,6.24758157411976,1.249516314823952,True,0.5369194368186955,0.5904242423033061,0.5114151125295573,7.981793528960442e-06
138,7,138,138,8,0.5473800428430207,15.0,0.0,True,0.5369194368186955,0.5904242423033061,0.5369194368186955,0.5904242423033061
139,0,139,139,1,0.19908448961902417,15.0,0.0,False,0.3650468627791792,0.0023476450217054896,0.3650468627791792,0.0023476450217054896
139,1,139,139,2,0.19908448961902417,15.0,0.0,False,0.3650468627791792,0.0023476450217054896,0.3650468627791792,0.0023476450217054896
139,2,139,139,3,0.19908448961902417,15.0,0.0,False,0.3650468627791792,0.0023476450217054896,0.3650468627791792,0.0023476450217054896
139,3,139,139,4,0.19908448961902417,15.0,0.0,False,0.3650468627791792,0.0023476450217054896,0.3650468627791792,0.0023476450217054896
139,4,139,139,5,0.19908448961902417,15.0,0.0,False,0.3650468627791792,0.0023476450217054896,0.3650468627791792,0.0023476450217054896
139,5,139,139,6,0.19908448961902417,15.0,0.0,False,0.3650468627791792,0.0023476450217054896,0.3650468627791792,0.0023476450217054896
139,6,139,139,7,0.19908448961902417,15.0,0.0,False,0.3650468627791792,0.0023476450217054896,0.3650468627791792,0.0023476450217054896
139,7,139,139,8,0.19908448961902417,15.0,0.0,True,0.3650468627791792,0.0023476450217054896,0.3650468627791792,0.0023476450217054896
154,0,154,154,1,0.21127915569022263,15.0,0.0,False,0.37784016336504966,0.00035219663946537945,0.37784016336504966,0.00035219663946537945
154,1,154,154,2,0.21127915569022263,15.0,0.0,False,0.37784016336504966,0.00035219663946537945,0.37784016336504966,0.00035219663946537945
154,2,154,154,3,0.21127915569022263,15.0,0.0,False,0.37784016336504966,0.00035219663946537945,0.37784016336504966,0.00035219663946537945
154,3,154,154,4,0.21127915569022263,15.0,0.0,False,0.37784016336504966,0.00035219663946537945,0.37784016336504966,0.00035219663946537945
154,4,154,154,5,0.21127915569022263,15.0,0.0,False,0.37784016336504966,0.00035219663946537945,0.37784016336504966,0.00035219663946537945
154,5,154,154,6,0.21127915569022263,15.0,0.0,False,0.37784016336504966,0.00035219663946537945,0.37784016336504966,0.00035219663946537945
154,6,154,154,7,0.21127915569022263,15.0,0.0,False,0.37784016336504966,0.00035219663946537945,0.37784016336504966,0.00035219663946537945
154,7,154,154,8,0.21127915569022263,15.0,0.0,True,0.37784016336504966,0.00035219663946537945,0.37784016336504966,0.00035219663946537945
180,0,180,180,1,0.11062237551840573,15.0,0.0,False,0.2763440976036626,0.0031498152713660137,0.2763440976036626,0.0031498152713660137
180,1,180,180,2,0.11062237551840573,15.0,0.0,False,0.2763440976036626,0.0031498152713660137,0.2763440976036626,0.0031498152713660137
180,2,180,180,3,0.11062237551840573,15.0,0.0,False,0.2763440976036626,0.0031498152713660137,0.2763440976036626,0.0031498152713660137
180,3,180,180,4,0.11062237551840573,15.0,0.0,False,0.2763440976036626,0.0031498152713660137,0.2763440976036626,0.0031498152713660137
180,4,180,180,5,0.11062237551840573,15.0,0.0,False,0.2763440976036626,0.0031498152713660137,0.2763440976036626,0.0031498152713660137
180,5,180,180,6,0.11062237551840573,15.0,0.0,False,0.2763440976036626,0.0031498152713660137,0.2763440976036626,0.0031498152713660137
180,6,180,180,7,0.11062237551840573,15.0,0.0,False,0.2763440976036626,0.0031498152713660137,0.2763440976036626,0.0031498152713660137
180,7,180,180,8,0.11062237551840573,15.0,0.0,True,0.2763440976036626,0.0031498152713660137,0.2763440976036626,0.0031498152713660137
191,0,191,191,1,0.15201364194352016,15.0,0.0,False,0.31729836083306645,0.004606492590401295,0.31729836083306645,0.004606492590401295
191,1,191,191,2,0.15201364194352016,15.0,0.0,False,0.31729836083306645,0.004606492590401295,0.31729836083306645,0.004606492590401295
191,2,191,191,3,0.15201364194352016,15.0,0.0,False,0.31729836083306645,0.004606492590401295,0.31729836083306645,0.004606492590401295
191,3,191,191,4,0.15201364194352016,15.0,0.0,False,0.31729836083306645,0.004606492590401295,0.31729836083306645,0.004606492590401295
191,4,191,191,5,0.15201364194352016,15.0,0.0,False,0.31729836083306645,0.004606492590401295,0.31729836083306645,0.004606492590401295
191,5,191,191,6,0.15201364194352016,15.0,0.0,False,0.31729836083306645,0.004606492590401295,0.31729836083306645,0.004606492590401295
191,6,191,191,7,0.15201364194352016,15.0,0.0,False,0.31729836083306645,0.004606492590401295,0.31729836083306645,0.004606492590401295
191,7,191,191,8,0.15201364194352016,15.0,0.0,True,0.31729836083306645,0.004606492590401295,0.31729836083306645,0.004606492590401295
194,0,194,194,1,0.3033247363494481,15.0,0.0,False,0.4696872966826614,0.0010136877781779761,0.4696872966826614,0.0010136877781779761
194,1,194,194,2,0.3033247363494481,15.0,0.0,False,0.4696872966826614,0.0010136877781779761,0.4696872966826614,0.0010136877781779761
194,2,194,194,3,0.3033247363494481,15.0,0.0,False,0.4696872966826614,0.0010136877781779761,0.4696872966826614,0.0010136877781779761
194,3,194,194,4,0.3033247363494481,15.0,0.0,False,0.4696872966826614,0.0010136877781779761,0.4696872966826614,0.0010136877781779761
194,4,194,194,5,0.3033247363494481,15.0,0.0,False,0.4696872966826614,0.0010136877781779761,0.4696872966826614,0.0010136877781779761
194,5,194,194,6,0.3033247363494481,15.0,0.0,False,0.4696872966826614,0.0010136877781779761,0.4696872966826614,0.0010136877781779761
194,6,194,194,7,0.3033247363494481,15.0,0.0,False,0.4696872966826614,0.0010136877781779761,0.4696872966826614,0.0010136877781779761
194,7,194,194,8,0.3033247363494481,15.0,0.0,True,0.4696872966826614,0.0010136877781779761,0.4696872966826614,0.0010136877781779761
197,0,197,197,1,0.14290847694736716,15.0,0.0,False,0.3051461461572328,0.014763324856003455,0.3051461461572328,0.014763324856003455
197,1,197,197,2,0.14290847694736716,15.0,0.0,False,0.3051461461572328,0.014763324856003455,0.3051461461572328,0.014763324856003455
197,2,197,197,3,0.14290847694736716,15.0,0.0,False,0.3051461461572328,0.014763324856003455,0.3051461461572328,0.014763324856003455
197,3,197,197,4,0.14290847694736716,15.0,0.0,False,0.3051461461572328,0.014763324856003455,0.3051461461572328,0.014763324856003455
197,4,197,197,5,0.14290847694736716,15.0,0.0,False,0.3051461461572328,0.014763324856003455,0.3051461461572328,0.014763324856003455
197,5,197,197,6,0.14290847694736716,15.0,0.0,False,0.3051461461572328,0.014763324856003455,0.3051461461572328,0.014763324856003455
197,6,197,197,7,0.14290847694736716,15.0,0.0,False,0.3051461461572328,0.014763324856003455,0.3051461461572328,0.014763324856003455
197,7,197,197,8,0.14290847694736716,15.0,0.0,True,0.3051461461572328,0.014763324856003455,0.3051461461572328,0.014763324856003455
199,0,138,138,1,0.6371320385749685,6.24758157411976,1.249516314823952,False,0.5114151125295573,7.981793528960442e-06,0.5369194368186955,0.5904242423033061
199,0,199,199,1,0.3447508404009494,15.0,0.0,False,0.5114151125295573,7.981793528960442e-06,0.5114151125295573,7.981793528960442e-06
199,1,138,138,2,0.6371320385749685,6.24758157411976,1.249516314823952,False,0.5114151125295573,7.981793528960442e-06,0.5369194368186955,0.5904242423033061
199,1,199,199,2,0.3447508404009494,15.0,0.0,False,0.5114151125295573,7.981793528960442e-06,0.5114151125295573,7.981793528960442e-06
199,2,138,138,3,0.6371320385749685,6.24758157411976,1.249516314823952,False,0.5114151125295573,7.981793528960442e-06,0.5369194368186955,0.5904242423033061
199,2,199,199,3,0.3447508404009494,15.0,0.0,False,0.5114151125295573,7.981793528960442e-06,0.5114151125295573,7.981793528960442e-06
199,3,138,138,4,0.6371320385749685,6.24758157411976,1.249516314823952,False,0.5114151125295573,7.981793528960442e-06,0.5369194368186955,0.5904242423033061
199,3,199,199,4,0.3447508404009494,15.0,0.0,False,0.5114151125295573,7.981793528960442e-06,0.5114151125295573,7.981793528960442e-06
199,4,138,138,5,0.6371320385749685,6.24758157411976,1.249516314823952,False,0.5114151125295573,7.981793528960442e-06,0.5369194368186955,0.5904242423033061
199,4,199,199,5,0.3447508404009494,15.0,0.0,False,0.5114151125295573,7.981793528960442e-06,0.5114151125295573,7.981793528960442e-06
199,5,138,138,6,0.6371320385749685,6.24758157411976,1.249516314823952,False,0.5114151125295573,7.981793528960442e-06,0.5369194368186955,0.5904242423033061
199,5,199,199,6,0.3447508404009494,15.0,0.0,False,0.5114151125295573,7.981793528960442e-06,0.5114151125295573,7.981793528960442e-06
199,6,138,138,7,0.6371320385749685,6.24758157411976,1.249516314823952,False,0.5114151125295573,7.981793528960442e-06,0.5369194368186955,0.5904242423033061
199,6,199,199,7,0.3447508404009494,15.0,0.0,False,0.5114151125295573,7.981793528960442e-06,0.5114151125295573,7.981793528960442e-06
199,7,138,138,8,0.6371320385749685,6.24758157411976,1.249516314823952,True,0.5114151125295573,7.981793528960442e-06,0.5369194368186955,0.5904242423033061
199,7,199,199,8,0.3447508404009494,15.0,0.0,True,0.5114151125295573,7.981793528960442e-06,0.5114151125295573,7.981793528960442e-06
201,0,201,201,1,0.2647098246000781,15.0,0.0,False,0.4310550245323659,0.0010715557812629392,0.4310550245323659,0.0010715557812629392
201,1,201,201,2,0.2647098246000781,15.0,0.0,False,0.4310550245323659,0.0010715557812629392,0.4310550245323659,0.0010715557812629392
201,2,201,201,3,0.2647098246000781,15.0,0.0,False,0.4310550245323659,0.0010715557812629392,0.4310550245323659,0.0010715557812629392
201,3,201,201,4,0.2647098246000781,15.0,0.0,False,0.4310550245323659,0.0010715557812629392,0.4310550245323659,0.0010715557812629392
201,4,201,201,5,0.2647098246000781,15.0,0.0,False,0.4310550245323659,0.0010715557812629392,0.4310550245323659,0.0010715557812629392
201,5,201,201,6,0.2647098246000781,15.0,0.0,False,0.4310550245323659,0.0010715557812629392,0.4310550245323659,0.0010715557812629392
201,6,201,201,7,0.2647098246000781,15.0,0.0,False,0.4310550245323659,0.0010715557812629392,0.4310550245323659,0.0010715557812629392
201,7,201,201,8,0.2647098246000781,15.0,0.0,True,0.4310550245323659,0.0010715557812629392,0.4310550245323659,0.0010715557812629392
203,0,203,203,1,0.20417949119324033,15.0,0.0,False,0.37022836704076545,0.0020593027304717936,0.37022836704076545,0.0020593027304717936
203,1,203,203,2,0.20417949119324033,15.0,0.0,False,0.37022836704076545,0.0020593027304717936,0.37022836704076545,0.0020593027304717936
203,2,203,203,3,0.20417949119324033,15.0,0.0,False,0.37022836704076545,0.0020593027304717936,0.37022836704076545,0.0020593027304717936
203,3,203,203,4,0.20417949119324033,15.0,0.0,False,0.37022836704076545,0.0020593027304717936,0.37022836704076545,0.0020593027304717936
203,4,203,203,5,0.20417949119324033,15.0,0.0,False,0.37022836704076545,0.0020593027304717936,0.37022836704076545,0.0020593027304717936
203,5,203,203,6,0.20417949119324033,15.0,0.0,False,0.37022836704076545,0.0020593027304717936,0.37022836704076545,0.0020593027304717936
203,6,203,203,7,0.20417949119324033,15.0,0.0,False,0.37022836704076545,0.0020593027304717936,0.37022836704076545,0.0020593027304717936
203,7,203,203,8,0.20417949119324033,15.0,0.0,True,0.37022836704076545,0.0020593027304717936,0.37022836704076545,0.0020593027304717936
205,0,205,205,1,0.15338324786086957,15.0,0.0,False,0.31817349464129674,0.006254732954131625,0.31817349464129674,0.006254732954131625
205,1,205,205,2,0.15338324786086957,15.0,0.0,False,0.31817349464129674,0.006254732954131625,0.31817349464129674,0.006254732954131625
205,2,205,205,3,0.15338324786086957,15.0,0.0,False,0.31817349464129674,0.006254732954131625,0.31817349464129674,0.006254732954131625
205,3,205,205,4,0.15338324786086957,15.0,0.0,False,0.31817349464129674,0.006254732954131625,0.31817349464129674,0.006254732954131625
205,4,205,205,5,0.15338324786086957,15.0,0.0,False,0.31817349464129674,0.006254732954131625,0.31817349464129674,0.006254732954131625
205,5,205,205,6,0.15338324786086957,15.0,0.0,False,0.31817349464129674,0.006254732954131625,0.31817349464129674,0.006254732954131625
205,6,205,205,7,0.15338324786086957,15.0,0.0,False,0.31817349464129674,0.006254732954131625,0.31817349464129674,0.006254732954131625
205,7,205,205,8,0.15338324786086957,15.0,0.0,True,0.31817349464129674,0.006254732954131625,0.31817349464129674,0.006254732954131625
207,0,207,207,1,0.3916400521920038,15.0,0.0,False,0.5581361080219889,0.0005687027889384314,0.5581361080219889,0.0005687027889384314
207,1,207,207,2,0.3916400521920038,15.0,0.0,False,0.5581361080219889,0.0005687027889384314,0.5581361080219889,0.0005687027889384314
207,2,207,207,3,0.3916400521920038,15.0,0.0,False,0.5581361080219889,0.0005687027889384314,0.5581361080219889,0.0005687027889384314
207,3,207,207,4,0.3916400521920038,15.0,0.0,False,0.5581361080219889,0.0005687027889384314,0.5581361080219889,0.0005687027889384314
207,4,207,207,5,0.3916400521920038,15.0,0.0,False,0.5581361080219889,0.0005687027889384314,0.5581361080219889,0.0005687027889384314
207,5,207,207,6,0.3916400521920038,15.0,0.0,False,0.5581361080219889,0.0005687027889384314,0.5581361080219889,0.0005687027889384314
207,6,207,207,7,0.3916400521920038,15.0,0.0,False,0.5581361080219889,0.0005687027889384314,0.5581361080219889,0.0005687027889384314
207,7,207,207,8,0.3916400521920038,15.0,0.0,True,0.5581361080219889,0.0005687027889384314,0.5581361080219889,0.0005687027889384314
215,0,215,215,1,0.21115275512934675,15.0,0.0,False,0.3753449660296166,0.008248185887989496,0.3753449660296166,0.008248185887989496
215,1,215,215,2,0.21115275512934675,15.0,0.0,False,0.3753449660296166,0.008248185887989496,0.3753449660296166,0.008248185887989496
215,2,215,215,3,0.21115275512934675,15.0,0.0,False,0.3753449660296166,0.008248185887989496,0.3753449660296166,0.008248185887989496
215,3,215,215,4,0.21115275512934675,15.0,0.0,False,0.3753449660296166,0.008248185887989496,0.3753449660296166,0.008248185887989496
215,4,215,215,5,0.21115275512934675,15.0,0.0,False,0.3753449660296166,0.008248185887989496,0.3753449660296166,0.008248185887989496
215,5,215,215,6,0.21115275512934675,15.0,0.0,False,0.3753449660296166,0.008248185887989496,0.3753449660296166,0.008248185887989496
215,6,215,215,7,0.21115275512934675,15.0,0.0,False,0.3753449660296166,0.008248185887989496,0.3753449660296166,0.008248185887989496
215,7,215,215,8,0.21115275512934675,15.0,0.0,True,0.3753449660296166,0.008248185887989496,0.3753449660296166,0.008248185887989496
216,0,216,216,1,0.19222778654677344,15.0,0.0,False,0.35441726567820797,0.014923958450773784,0.35441726567820797,0.014923958450773784
216,1,216,216,2,0.19222778654677344,15.0,0.0,False,0.35441726567820797,0.014923958450773784,0.35441726567820797,0.014923958450773784
216,2,216,216,3,0.19222778654677344,15.0,0.0,False,0.35441726567820797,0.014923958450773784,0.35441726567820797,0.014923958450773784
216,3,216,216,4,0.19222778654677344,15.0,0.0,False,0.35441726567820797,0.014923958450773784,0.35441726567820797,0.014923958450773784
216,4,216,216,5,0.19222778654677344,15.0,0.0,False,0.35441726567820797,0.014923958450773784,0.35441726567820797,0.014923958450773784
216,5,216,216,6,0.19222778654677344,15.0,0.0,False,0.35441726567820797,0.014923958450773784,0.35441726567820797,0.014923958450773784
216,6,216,216,7,0.19222778654677344,15.0,0.0,False,0.35441726567820797,0.014923958450773784,0.35441726567820797,0.014923958450773784
216,7,216,216,8,0.19222778654677344,15.0,0.0,True,0.35441726567820797,0.014923958450773784,0.35441726567820797,0.014923958450773784
218,0,218,218,1,0.17048811627358437,15.0,0.0,False,0.33585155560181,0.00434409112813672,0.33585155560181,0.00434409112813672
218,1,218,218,2,0.17048811627358437,15.0,0.0,False,0.33585155560181,0.00434409112813672,0.33585155560181,0.00434409112813672
218,2,218,218,3,0.17048811627358437,15.0,0.0,False,0.33585155560181,0.00434409112813672,0.33585155560181,0.00434409112813672
218,3,218,218,4,0.17048811627358437,15.0,0.0,False,0.33585155560181,0.00434409112813672,0.33585155560181,0.00434409112813672
218,4,218,218,5,0.17048811627358437,15.0,0.0,False,0.33585155560181,0.00434409112813672,0.33585155560181,0.00434409112813672
218,5,218,218,6,0.17048811627358437,15.0,0.0,False,0.33585155560181,0.00434409112813672,0.33585155560181,0.00434409112813672
218,6,218,218,7,0.17048811627358437,15.0,0.0,False,0.33585155560181,0.00434409112813672,0.33585155560181,0.00434409112813672
218,7,218,218,8,0.17048811627358437,15.0,0.0,True,0.33585155560181,0.00434409112813672,0.33585155560181,0.00434409112813672
219,0,219,219,1,0.33031499838488765,15.0,0.0,False,0.49558295550802306,0.004662365145104017,0.49558295550802306,0.004662365145104017
219,1,219,219,2,0.33031499838488765,15.0,0.0,False,0.49558295550802306,0.004662365145104017,0.49558295550802306,0.004662365145104017
219,2,219,219,3,0.33031499838488765,15.0,0.0,False,0.49558295550802306,0.004662365145104017,0.49558295550802306,0.004662365145104017
219,3,219,219,4,0.33031499838488765,15.0,0.0,False,0.49558295550802306,0.004662365145104017,0.49558295550802306,0.004662365145104017
219,4,219,219,5,0.33031499838488765,15.0,0.0,False,0.49558295550802306,0.004662365145104017,0.49558295550802306,0.004662365145104017
219,5,219,219,6,0.33031499838488765,15.0,0.0,False,0.49558295550802306,0.004662365145104017,0.49558295550802306,0.004662365145104017
219,6,219,219,7,0.33031499838488765,15.0,0.0,False,0.49558295550802306,0.004662365145104017,0.49558295550802306,0.004662365145104017
219,7,219,219,8,0.33031499838488765,15.0,0.0,True,0.49558295550802306,0.004662365145104017,0.49558295550802306,0.004662365145104017
222,0,222,222,1,0.1516124265754283,15.0,0.0,False,0.31705668156313466,0.004074705596534305,0.31705668156313466,0.004074705596534305
222,1,222,222,2,0.1516124265754283,15.0,0.0,False,0.31705668156313466,0.004074705596534305,0.31705668156313466,0.004074705596534305
222,2,222,222,3,0.1516124265754283,15.0,0.0,False,0.31705668156313466,0.004074705596534305,0.31705668156313466,0.004074705596534305
222,3,222,222,4,0.1516124265754283,15.0,0.0,False,0.31705668156313466,0.004074705596534305,0.31705668156313466,0.004074705596534305
222,4,222,222,5,0.1516124265754283,15.0,0.0,False,0.31705668156313466,0.004074705596534305,0.31705668156313466,0.004074705596534305
222,5,222,222,6,0.1516124265754283,15.0,0.0,False,0.31705668156313466,0.004074705596534305,0.31705668156313466,0.004074705596534305
222,6,222,222,7,0.1516124265754283,15.0,0.0,False,0.31705668156313466,0.004074705596534305,0.31705668156313466,0.004074705596534305
222,7,222,222,8,0.1516124265754283,15.0,0.0,True,0.31705668156313466,0.004074705596534305,0.31705668156313466,0.004074705596534305
253,0,93,93,1,0.5210988579342986,6.886066353482687,1.3772132706965374,False,0.38030876725934787,0.00015464724962360854,0.6045010176711074,0.004576560864667693
253,0,253,253,1,0.21368849476756832,15.0,0.0,False,0.38030876725934787,0.00015464724962360854,0.38030876725934787,0.00015464724962360854
253,1,93,93,2,0.5210988579342986,6.886066353482687,1.3772132706965374,False,0.38030876725934787,0.00015464724962360854,0.6045010176711074,0.004576560864667693
253,1,253,253,2,0.21368849476756832,15.0,0.0,False,0.38030876725934787,0.00015464724962360854,0.38030876725934787,0.00015464724962360854
253,2,93,93,3,0.5210988579342986,6.886066353482687,1.3772132706965374,False,0.38030876725934787,0.00015464724962360854,0.6045010176711074,0.004576560864667693
253,2,253,253,3,0.21368849476756832,15.0,0.0,False,0.38030876725934787,0.00015464724962360854,0.38030876725934787,0.00015464724962360854
253,3,93,93,4,0.5210988579342986,6.886066353482687,1.3772132706965374,False,0.38030876725934787,0.00015464724962360854,0.6045010176711074,0.004576560864667693
253,3,253,253,4,0.21368849476756832,15.0,0.0,False,0.38030876725934787,0.00015464724962360854,0.38030876725934787,0.00015464724962360854
253,4,93,93,5,0.5210988579342986,6.886066353482687,1.3772132706965374,False,0.38030876725934787,0.00015464724962360854,0.6045010176711074,0.004576560864667693
253,4,253,253,5,0.21368849476756832,15.0,0.0,False,0.38030876725934787,0.00015464724962360854,0.38030876725934787,0.00015464724962360854
253,5,93,93,6,0.5210988579342986,6.886066353482687,1.3772132706965374,False,0.38030876725934787,0.00015464724962360854,0.6045010176711074,0.004576560864667693
253,5,253,253,6,0.21368849476756832,15.0,0.0,False,0.38030876725934787,0.00015464724962360854,0.38030876725934787,0.00015464724962360854
253,6,93,93,7,0.5210988579342986,6.886066353482687,1.3772132706965374,False,0.38030876725934787,0.00015464724962360854,0.6045010176711074,0.004576560864667693
253,6,253,253,7,0.21368849476756832,15.0,0.0,False,0.38030876725934787,0.00015464724962360854,0.38030876725934787,0.00015464724962360854
253,7,93,93,8,0.5210988579342986,6.886066353482687,1.3772132706965374,True,0.38030876725934787,0.00015464724962360854,0.6045010176711074,0.004576560864667693
253,7,253,253,8,0.21368849476756832,15.0,0.0,True,0.38030876725934787,0.00015464724962360854,0.38030876725934787,0.00015464724962360854
258,0,258,258,1,0.11702363256914614,15.0,0.0,False,0.2816154320079595,0.006916224092844222,0.2816154320079595,0.006916224092844222
258,1,258,258,2,0.11702363256914614,15.0,0.0,False,0.2816154320079595,0.006916224092844222,0.2816154320079595,0.006916224092844222
258,2,258,258,3,0.11702363256914614,15.0,0.0,False,0.2816154320079595,0.006916224092844222,0.2816154320079595,0.006916224092844222
258,3,258,258,4,0.11702363256914614,15.0,0.0,False,0.2816154320079595,0.006916224092844222,0.2816154320079595,0.006916224092844222
258,4,258,258,5,0.11702363256914614,15.0,0.0,False,0.2816154320079595,0.006916224092844222,0.2816154320079595,0.006916224092844222
258,5,258,258,6,0.11702363256914614,15.0,0.0,False,0.2816154320079595,0.006916224092844222,0.2816154320079595,0.006916224092844222
258,6,258,258,7,0.11702363256914614,15.0,0.0,False,0.2816154320079595,0.006916224092844222,0.2816154320079595,0.006916224092844222
