algorithm,scenario_id,start_zone,start_time,horizon_minutes,gross_revenue_2h,operating_cost_2h,net_earnings_2h,completed_trips,waiting_minutes,empty_minutes,occupied_minutes,unfinished_occupied_minutes,terminal_unused_minutes,accounted_minutes,time_accounting_error,empty_miles,occupied_miles,unfinished_trip_at_horizon,end_zone,wait_decisions,reposition_decisions,first_action,competition_scenario
finite_horizon_value_iteration,39,132,08:00,120,45.374471207498,4.456557170624958,40.91791403687304,1,41.21358376984958,5.9109453452193845,54.724655267907394,18.15081561702364,0.0,119.99999999999999,1.4210854715202004e-14,1.249516314823952,11.483504172675929,1,199,9,1,WAIT,low
finite_horizon_value_iteration,40,132,08:00,120,140.6347883680043,11.290263509290366,129.34452485871395,3,15.190347903657564,8.253518800007585,96.55613329633486,0.0,0.0,120.00000000000001,-1.4210854715202004e-14,3.1402954808806487,29.11760025994897,0,163,6,1,WAIT,low
finite_horizon_value_iteration,41,132,08:00,120,122.99240994625156,7.582098958263202,115.41031098798835,3,4.041117245680877,0.0,103.13515631565934,12.82372643865979,0.0,120.00000000000001,-1.4210854715202004e-14,0.0,21.663139880752006,1,230,4,0,WAIT,low
finite_horizon_value_iteration,42,132,08:00,120,83.68937756528597,7.221561150666601,76.46781641461936,2,24.348462543172097,0.0,91.5873336261075,4.064203830720402,0.0,120.0,0.0,0.0,20.633031859047435,1,162,6,0,WAIT,low
finite_horizon_value_iteration,43,132,08:00,120,99.48336333932504,7.478149988959196,92.00521335036584,4,39.78447231097476,0.0,76.70532654845918,3.510201140566025,0.0,119.99999999999997,2.842170943040401e-14,0.0,21.366142825597702,1,114,12,0,WAIT,low
finite_horizon_value_iteration,44,132,08:00,120,74.10846510711394,8.247765301982572,65.86069980513138,1,19.06494593980073,26.1418813744398,41.84897334002012,32.94419934573935,0.0,120.0,0.0,4.368959039754844,19.196084680195362,1,199,5,1,WAIT,low
finite_horizon_value_iteration,45,132,08:00,120,136.49152119387696,8.490319737030283,128.00120145684667,3,6.976232154602118,0.0,112.34650122899062,0.6772666164072518,0.0,119.99999999999999,1.4210854715202004e-14,0.0,24.258056391515094,1,186,4,0,WAIT,low
finite_horizon_value_iteration,46,132,08:00,120,159.22074460740498,11.132858011156912,148.08788659624807,2,2.2498306121328784,27.652169217664103,90.09800017020302,0.0,0.0,120.0,0.0,4.6213657288823615,27.186800017280248,0,79,3,1,WAIT,low
finite_horizon_value_iteration,47,132,08:00,120,122.79909689872994,7.568179687422003,115.23091721130794,4,22.212930138096674,8.683929606310135,89.10314025559319,0.0,0.0,120.0,0.0,0.8738289522399111,20.74954158325153,0,137,7,1,WAIT,low
finite_horizon_value_iteration,48,132,08:00,120,127.43465120373384,8.76317161586997,118.67147958786387,5,11.839956014643974,15.973847351042473,80.83795603328966,11.348240601023917,0.0,120.00000000000003,-2.842170943040401e-14,2.2213145641192886,22.816318624080626,1,236,7,2,WAIT,low
finite_horizon_value_iteration,49,132,08:00,120,94.68275182400237,8.09456572051181,86.58818610349056,3,16.638459528714453,0.0,100.76732286396384,2.59421760732171,0.0,120.0,0.0,0.0,23.127330630033743,1,239,6,0,WAIT,low
finite_horizon_value_iteration,50,132,08:00,120,82.82159424784929,8.643122991908132,74.17847125594116,2,8.693081163963235,8.495519944444162,102.81139889159262,0.0,0.0,120.00000000000001,-1.4210854715202004e-14,3.1402954808806487,21.554341638856872,0,230,4,1,WAIT,low
finite_horizon_value_iteration,51,132,08:00,120,116.43928232889192,7.347919939574542,109.09136238931738,3,15.81637383290423,8.683929606310135,95.49969656078565,0.0,0.0,120.00000000000001,-1.4210854715202004e-14,0.8738289522399111,20.120228017973066,0,68,6,1,WAIT,low
finite_horizon_value_iteration,52,132,08:00,120,120.28172551478008,8.81016936892992,111.47155614585016,6,31.72293083546662,0.0,88.27706916453339,0.0,0.0,120.0,0.0,0.0,25.171912482656914,0,162,11,0,WAIT,low
finite_horizon_value_iteration,53,132,08:00,120,88.33979833020071,7.834461985566147,80.50533634463456,1,18.52393653179905,24.919488514646144,43.806182144681344,32.75039280887347,0.0,120.0,0.0,4.131075420465934,18.25310168115163,1,207,4,1,WAIT,low
finite_horizon_value_iteration,54,132,08:00,120,74.88962890716998,7.496800983346717,67.39282792382326,1,18.464266131707145,8.927614981596776,79.30584437247354,13.302274514222532,0.0,120.0,0.0,0.917734710087371,20.50169667090325,1,142,5,1,WAIT,low
finite_horizon_value_iteration,55,132,08:00,120,91.65623103435357,8.311060062651588,83.34517097170198,3,38.067493740327066,8.927614981596776,73.00489127807616,0.0,0.0,120.0,0.0,0.917734710087371,22.828151183202884,0,246,10,1,WAIT,low
finite_horizon_value_iteration,56,132,08:00,120,114.68158536736549,7.541807372957093,107.13977799440839,4,23.22182002949659,0.0,90.81763314759088,5.960546822912519,0.0,119.99999999999999,1.4210854715202004e-14,0.0,21.548021065591694,1,163,8,0,WAIT,low
finite_horizon_value_iteration,57,132,08:00,120,123.26606362700849,7.640616142273881,115.62544748473461,3,9.516664005469192,0.0,95.0709951005631,15.412340893967723,0.0,120.00000000000001,-1.4210854715202004e-14,0.0,21.830331835068232,1,170,4,0,WAIT,low
finite_horizon_value_iteration,58,132,08:00,120,108.96790935012804,10.310409486034974,98.65749986409307,3,15.408106174737306,23.3041971349899,81.2876966902728,0.0,0.0,120.0,0.0,3.8632974317055897,25.595015385537202,0,161,6,1,WAIT,low
finite_horizon_value_iteration,59,132,08:00,120,142.02842079410522,8.534958274668671,133.49346251943655,5,21.21393827060212,0.0,91.46348727718706,7.32257445221083,0.0,120.0,0.0,0.0,24.38559507048192,1,161,7,0,WAIT,low
finite_horizon_value_iteration,60,132,08:00,120,127.1742039297841,8.679330657236758,118.49487327254734,4,15.002450270630064,14.987664138762327,80.70555076818913,9.304334822418468,0.0,119.99999999999999,1.4210854715202004e-14,2.4650545668752764,22.333033025229753,1,236,6,2,WAIT,low
finite_horizon_value_iteration,61,132,08:00,120,82.02801680698666,6.708285618396244,75.31973118859041,2,21.202528641444495,0.0,98.7974713585555,0.0,0.0,120.0,0.0,0.0,19.16653033827498,0,161,6,0,WAIT,low
finite_horizon_value_iteration,62,132,08:00,120,166.12423338808236,8.208537764411917,157.91569562367044,4,15.670122346127888,0.0,104.32987765387212,0.0,0.0,120.0,0.0,0.0,23.452965041176906,0,50,6,0,WAIT,low
finite_horizon_value_iteration,63,132,08:00,120,109.77349922936286,6.777236271226262,102.9962629581366,4,32.21238976348053,0.0,77.58448023330757,10.203130003211896,0.0,120.0,0.0,0.0,19.36353220350361,1,163,9,0,WAIT,low
finite_horizon_value_iteration,64,132,08:00,120,87.13155597051353,6.257103050255705,80.87445292025782,1,31.26133949224702,0.0,81.86095939696473,6.8777011107882515,0.0,120.0,0.0,0.0,17.877437286444874,1,162,8,0,WAIT,low
finite_horizon_value_iteration,65,132,08:00,120,106.78773069220122,5.892693711996257,100.89503698020496,3,22.534387030050375,7.747251246260961,79.32192183805458,10.396439885634095,0.0,120.00000000000001,-1.4210854715202004e-14,0.738242347952829,16.098025400607906,1,161,6,1,WAIT,low
finite_horizon_value_iteration,66,132,08:00,120,106.91734622055469,10.426024174800904,96.49132204575379,3,5.987106333166515,5.9109453452193845,104.32272810505641,3.7792202165576754,0.0,119.99999999999999,1.4210854715202004e-14,1.249516314823952,28.53912418460721,1,237,4,1,WAIT,low
finite_horizon_value_iteration,67,132,08:00,120,116.23602546588086,7.608948523801274,108.62707694207958,3,24.887045342136087,0.0,95.11295465786392,0.0,0.0,120.00000000000001,-1.4210854715202004e-14,0.0,21.739852925146497,0,246,7,0,WAIT,low
finite_horizon_value_iteration,68,132,08:00,120,99.36085294734738,5.416377228634108,93.94447571871328,2,26.7076948674079,0.0,92.91128120781444,0.381023924777665,0.0,120.0,0.0,0.0,15.475363510383165,1,170,7,0,WAIT,low
finite_horizon_value_iteration,69,132,08:00,120,87.53375033435198,6.925827535537214,80.60792279881477,3,38.85457646612455,0.0,71.48026910001133,9.665154433864132,0.0,120.0,0.0,0.0,19.78807867296347,1,90,10,0,WAIT,low
finite_horizon_value_iteration,70,132,08:00,120,148.22718272470638,12.02223071429496,136.20495201041143,2,8.708744718195721,23.748287680779267,82.20929248032672,5.333675120698288,0.0,120.0,0.0,3.9689299578524526,30.380300654418868,1,181,4,1,WAIT,low
finite_horizon_value_iteration,71,132,08:00,120,111.327258980613,7.347268707194782,103.97999027341821,4,24.624722581014083,0.0,95.37527741898592,0.0,0.0,120.0,0.0,0.0,20.99219630627081,0,249,8,0,WAIT,low
finite_horizon_value_iteration,72,132,08:00,120,159.61896130428852,10.739776903065318,148.8791844012232,6,18.097764131234435,34.3448466984599,67.55738917030567,0.0,0.0,120.0,0.0,5.787742087132601,24.897334778768304,0,7,8,2,WAIT,low
finite_horizon_value_iteration,73,132,08:00,120,80.21341594866666,9.034196260464395,71.17921968820227,2,5.570869628754771,0.0,96.51517838252225,17.91395198872297,0.0,120.0,0.0,0.0,25.811989315612557,1,230,3,0,WAIT,low
finite_horizon_value_iteration,74,132,08:00,120,131.44700585348016,9.008238087799919,122.43876776568024,4,24.993983219491444,0.0,95.00601678050856,0.0,0.0,120.0,0.0,0.0,25.737823107999763,0,163,8,0,WAIT,low
finite_horizon_value_iteration,75,132,08:00,120,108.69988490123863,6.889758696138034,101.8101262051006,3,20.538996296598413,7.9108873495541365,91.55011635384744,0.0,0.0,120.0,0.0,0.6461705751342853,19.038854270974383,0,164,7,1,WAIT,low
finite_horizon_value_iteration,76,132,08:00,120,83.69493743942245,7.315769205299877,76.37916823412257,3,26.392600266269085,0.0,84.37842264829347,9.22897708543745,0.0,120.0,0.0,0.0,20.902197729428224,1,239,8,0,WAIT,low
finite_horizon_value_iteration,77,132,08:00,120,132.1133106942645,7.737039730284643,124.37627096397986,3,10.448945304001029,0.0,104.05242103737416,5.498633658624826,0.0,120.00000000000001,-1.4210854715202004e-14,0.0,22.105827800813266,1,236,4,0,WAIT,low
finite_horizon_value_iteration,78,132,08:00,120,119.04106728082957,7.431583017727701,111.60948426310186,3,15.52491347147207,10.166252714481294,85.36842918793296,8.940404626113676,0.0,120.0,0.0,1.111820073635345,20.121274262729518,1,164,6,1,WAIT,low
finite_horizon_value_iteration,79,132,08:00,120,99.52041989841219,6.044735856827617,93.47568404158457,2,44.088208588657075,0.0,72.47471171991765,3.437079691425282,0.0,120.0,0.0,0.0,17.27067387665034,1,161,11,0,WAIT,low
finite_horizon_value_iteration,80,132,08:00,120,125.51678090159285,8.342138776821471,117.17464212477138,4,8.523338665740535,14.83816659610198,96.63849473815748,0.0,0.0,120.0,0.0,2.4650545668752764,21.369627652614646,0,237,6,2,WAIT,low
finite_horizon_value_iteration,81,132,08:00,120,152.7313154039248,10.123306044531613,142.6080093593932,3,6.282381469757583,0.0,113.71761853024242,0.0,0.0,120.0,0.0,0.0,28.92373155580461,0,138,4,0,WAIT,low
finite_horizon_value_iteration,82,132,08:00,120,125.63525014164057,6.783958479415694,118.85129166222488,4,16.53393206594518,0.0,98.39120780660696,5.074860127447849,0.0,119.99999999999999,1.4210854715202004e-14,0.0,19.38273851261627,1,137,6,0,WAIT,low
finite_horizon_value_iteration,83,132,08:00,120,149.6305871102069,6.176787022906968,143.45380008729992,5,15.311829901256427,0.0,93.30701580226014,11.38115429648343,0.0,120.0,0.0,0.0,17.64796292259134,1,236,7,0,WAIT,low
finite_horizon_value_iteration,84,132,08:00,120,87.24026899934387,6.858009155058787,80.38225984428509,1,0.9554385637391117,0.0,113.34466204156867,5.699899394692224,0.0,120.0,0.0,0.0,19.594311871596535,1,230,2,0,WAIT,low
finite_horizon_value_iteration,85,132,08:00,120,104.9984683599427,6.232960649040396,98.76550771090231,3,20.143592033945097,0.0,95.13663333184316,4.7197746342117455,0.0,120.0,0.0,0.0,17.808458997258278,1,113,7,0,WAIT,low
finite_horizon_value_iteration,86,132,08:00,120,144.9984083217779,11.747596825267689,133.2508114965102,2,3.1665683502522577,32.81314173522569,74.98567222805697,9.034617686465083,0.0,120.0,0.0,5.483892691328659,28.08066966657902,1,230,3,1,WAIT,low
finite_horizon_value_iteration,87,132,08:00,120,130.90330963969882,8.397588000277867,122.50572163942095,3,25.71299342639869,7.9277052496020515,86.35930132399925,0.0,0.0,119.99999999999999,1.4210854715202004e-14,0.6461705751342853,23.346937997088194,0,239,7,1,WAIT,low
finite_horizon_value_iteration,88,132,08:00,120,90.83395502559709,7.047933389303493,83.7860216362936,2,7.3938149580448655,0.0,112.60618504195511,0.0,0.0,119.99999999999999,1.4210854715202004e-14,0.0,20.136952540867124,0,68,4,0,WAIT,low
finite_horizon_value_iteration,89,132,08:00,120,108.25987326963245,8.08751163330059,100.17236163633186,2,12.05478656736642,0.0,91.40606551868392,16.539147913949662,0.0,120.0,0.0,0.0,23.107176095144542,1,161,5,0,WAIT,low
finite_horizon_value_iteration,90,132,08:00,120,103.2692187534116,6.986203129961848,96.28301562344974,5,16.29126839444326,10.166252714481294,81.77106949925643,11.771409391819034,0.0,120.00000000000001,-1.4210854715202004e-14,1.111820073635345,18.848760297684226,1,163,7,1,WAIT,low
finite_horizon_value_iteration,91,132,08:00,120,110.85141860940075,7.1051628960595545,103.7462557133412,3,28.996423285213005,0.0,83.97298096996883,7.0305957448181715,0.0,120.00000000000001,-1.4210854715202004e-14,0.0,20.300465417313017,1,236,7,0,WAIT,low
finite_horizon_value_iteration,92,132,08:00,120,94.35000212195945,8.08630166087084,86.2637004610886,2,20.713777800699972,0.0,99.28622219930003,0.0,0.0,120.0,0.0,0.0,23.103719031059544,0,230,6,0,WAIT,low
finite_horizon_value_iteration,93,132,08:00,120,112.22880833783785,7.0385238582046625,105.19028447963319,4,15.579454495771522,10.235901568111533,94.18464393611694,0.0,0.0,120.0,0.0,1.111820073635345,18.99824809266369,0,142,6,1,WAIT,low
finite_horizon_value_iteration,94,132,08:00,120,98.72173058797782,7.3811003471537,91.34063024082411,2,12.958392860587708,0.0,86.7543809820701,20.28722615734219,0.0,120.0,0.0,0.0,21.08885813472486,1,237,4,0,WAIT,low
finite_horizon_value_iteration,95,132,08:00,120,203.38130621659172,8.329155760294782,195.05215045629694,7,43.10512977449786,0.0,72.84614489868892,4.048725326813198,0.0,119.99999999999999,1.4210854715202004e-14,0.0,23.797587886556524,1,90,14,0,WAIT,low
finite_horizon_value_iteration,96,132,08:00,120,187.05487850211873,11.540609852407082,175.51426864971165,4,32.52107177829399,8.927614981596776,78.55131324010924,0.0,0.0,120.0,0.0,0.917734710087371,32.05543629679001,0,163,9,1,WAIT,low
finite_horizon_value_iteration,97,132,08:00,120,90.1449496027948,7.146599877263335,82.99834972553145,2,19.74467927119528,8.65495076661221,63.86808145644868,27.732288505743853,0.0,120.00000000000001,-1.4210854715202004e-14,1.4273959916327998,18.991460800548158,1,8,6,1,WAIT,low
finite_horizon_value_iteration,98,132,08:00,120,132.5151893479193,6.542921350694152,125.97226799722513,4,23.33332745632704,7.968776083255511,88.69789646041745,0.0,0.0,120.0,0.0,0.6461705751342853,18.047890426849005,0,246,8,1,WAIT,low
finite_horizon_value_iteration,99,132,08:00,120,115.61251327139277,9.212058486444842,106.40045478494793,4,7.940854003345813,20.560812416330474,91.49833358032372,0.0,0.0,120.0,0.0,5.18155674214191,21.138610361986213,0,170,6,1,WAIT,low
finite_horizon_value_iteration,100,132,08:00,120,104.18149311220913,6.497337903495357,97.68415520871378,2,13.529383558279008,0.0,90.79930993254769,15.671306509173306,0.0,120.0,0.0,0.0,18.563822581415305,1,68,5,0,WAIT,low
finite_horizon_value_iteration,101,132,08:00,120,144.02870683352535,12.708468624762405,131.32023820876293,3,24.255760036019417,27.652169217664103,68.0920707463165,0.0,0.0,120.00000000000001,-1.4210854715202004e-14,4.6213657288823615,31.688544627581656,0,144,8,1,WAIT,low
finite_horizon_value_iteration,102,132,08:00,120,127.15187930929493,9.138163538747673,118.01371577054725,5,39.286096400755284,11.555451126042191,69.15845247320252,0.0,0.0,120.0,0.0,1.269745182208421,24.839293499927788,0,162,12,1,WAIT,low
finite_horizon_value_iteration,103,132,08:00,120,90.20321461987918,6.4370801624371925,83.76613445744198,2,20.835215833604593,0.0,91.36969383610793,7.795090330287479,0.0,120.0,0.0,0.0,18.39165760696341,1,161,6,0,WAIT,low
finite_horizon_value_iteration,104,132,08:00,120,137.47550269776013,8.048052997160818,129.4274497005993,5,18.235785542007136,0.0,101.76421445799286,0.0,0.0,120.0,0.0,0.0,22.994437134745194,0,162,7,0,WAIT,low
finite_horizon_value_iteration,105,132,08:00,120,141.22225005084812,9.356780603639907,131.8654694472082,5,34.45839128485312,6.142726240886159,78.9363527088252,0.46252976543550517,0.0,119.99999999999999,1.4210854715202004e-14,0.8083894255210982,25.925269442021495,1,141,11,1,WAIT,low
finite_horizon_value_iteration,106,132,08:00,120,86.22032418036126,5.420518062437765,80.7998061179235,1,0.39741058297801307,0.0,103.09255480135823,16.510034615663756,0.0,120.0,0.0,0.0,15.487194464107901,1,48,2,0,WAIT,low
finite_horizon_value_iteration,107,132,08:00,120,89.1596900327078,10.17852586516541,78.98116416754239,3,22.75905994475568,20.746681943530227,76.49425811171409,0.0,0.0,120.0,0.0,5.18155674214191,23.899945729759263,0,68,7,2,WAIT,low
finite_horizon_value_iteration,108,132,08:00,120,106.24037280995799,6.9516658777627995,99.2887069321952,3,18.011373600823674,0.0,93.90471955474159,8.083906844434736,0.0,120.0,0.0,0.0,19.86190250789371,1,238,5,0,WAIT,low
finite_horizon_value_iteration,109,132,08:00,120,100.9592392809046,7.456195676941605,93.503043603963,4,21.426492874498468,0.0,81.56408965218954,17.009417473312013,0.0,120.00000000000001,-1.4210854715202004e-14,0.0,21.30341621983316,1,161,8,0,WAIT,low
finite_horizon_value_iteration,110,132,08:00,120,114.82542835874796,7.421077288015289,107.40435107073267,3,5.7796603230791295,0.0,109.22087299761964,4.999466679301236,0.0,120.0,0.0,0.0,21.20307796575797,1,236,4,0,WAIT,low
finite_horizon_value_iteration,111,132,08:00,120,90.33943164727566,6.43937141169094,83.90006023558472,2,5.168770622396354,0.0,114.83122937760365,0.0,0.0,120.0,0.0,0.0,18.39820403340269,0,75,3,0,WAIT,low
finite_horizon_value_iteration,112,132,08:00,120,161.17712986855955,12.320593019928864,148.8565368486307,2,9.480601686394659,0.0,90.46559635123577,20.053801962369562,0.0,120.0,0.0,0.0,35.201694342653894,1,132,4,0,WAIT,low
finite_horizon_value_iteration,113,132,08:00,120,130.84062103458626,9.102799190042887,121.73782184454338,3,24.877397055791974,0.0,92.19655145573739,2.926051488470634,0.0,120.0,0.0,0.0,26.007997685836823,1,230,8,0,WAIT,low
finite_horizon_value_iteration,114,132,08:00,120,73.73478011173418,8.781188880444471,64.9535912312897,2,3.333813718659972,20.746681943530227,95.9195043378098,0.0,0.0,120.0,0.0,5.18155674214191,19.907554344842296,0,48,3,2,WAIT,low
finite_horizon_value_iteration,115,132,08:00,120,113.565868509089,6.960844120055402,106.6050243890336,2,34.10429377955378,0.0,80.67569815349567,5.220008066950555,0.0,120.0,0.0,0.0,19.88812605730115,1,142,9,0,WAIT,low
finite_horizon_value_iteration,116,132,08:00,120,106.56617787861197,8.191097396301478,98.3750804823105,3,42.890120322465805,0.0,77.1098796775342,0.0,0.0,120.0,0.0,0.0,23.403135418004226,0,162,11,0,WAIT,low
finite_horizon_value_iteration,117,132,08:00,120,185.82945592857172,8.854306516989183,176.97514941158255,6,11.053636541353828,0.0,106.77970451916,2.1666589394861546,0.0,119.99999999999999,1.4210854715202004e-14,0.0,25.298018619969096,1,234,7,0,WAIT,low
finite_horizon_value_iteration,118,132,08:00,120,111.32035558793827,7.513317477065114,103.80703811087315,3,46.19665716208282,11.555451126042191,58.385825690881106,3.8620660209938933,0.0,120.00000000000001,-1.4210854715202004e-14,1.269745182208421,20.196876180834764,1,113,12,1,WAIT,low
finite_horizon_value_iteration,119,132,08:00,120,120.55691260370115,7.3975749457810505,113.1593376579201,3,17.943164323465997,0.0,102.05683567653398,0.0,0.0,119.99999999999997,2.842170943040401e-14,0.0,21.135928416517288,0,140,6,0,WAIT,low
finite_horizon_value_iteration,120,132,08:00,120,92.6426104430445,7.363435304463865,85.27917513858064,2,5.408334748989212,14.987664138762327,93.80986272230628,5.794138389942177,0.0,119.99999999999999,1.4210854715202004e-14,2.4650545668752764,18.573332017307195,1,162,3,2,WAIT,low
finite_horizon_value_iteration,121,132,08:00,120,69.33956609578345,6.660803647188596,62.67876244859486,2,6.49141783511199,0.0,106.06487835234445,7.443703812543561,0.0,120.0,0.0,0.0,19.03086756339599,1,100,3,0,WAIT,low
finite_horizon_value_iteration,122,132,08:00,120,135.67063974822287,10.780585238589675,124.89005450963319,2,12.109954732461672,27.652169217664103,80.23787604987422,0.0,0.0,120.0,0.0,4.6213657288823615,26.180306381373853,0,161,4,1,WAIT,low
finite_horizon_value_iteration,123,132,08:00,120,99.68100532046941,10.29035382447011,89.3906514959993,3,18.976783716322444,20.560812416330474,80.46240386734706,0.0,0.0,119.99999999999999,1.4210854715202004e-14,5.18155674214191,24.21945418491555,0,161,6,1,WAIT,low
finite_horizon_value_iteration,124,132,08:00,120,109.56232548088622,8.940893337176773,100.62143214370944,2,26.86434896304085,23.3041971349899,66.15298924306872,3.6784646589005376,0.0,120.0,0.0,3.8632974317055897,21.68211210308519,1,145,7,1,WAIT,low
finite_horizon_value_iteration,125,132,08:00,120,105.46630051410571,6.981746435039286,98.48455407906643,3,23.66540041021325,8.927614981596776,81.46369260916195,5.943291999028034,0.0,120.00000000000001,-1.4210854715202004e-14,0.917734710087371,19.03011224716773,1,162,8,1,WAIT,low
finite_horizon_value_iteration,126,132,08:00,120,86.61309556305812,6.827697415773916,79.78539814728421,2,22.977929306957815,0.0,90.50503003979891,6.517040653243271,0.0,120.0,0.0,0.0,19.50770690221119,1,262,6,0,WAIT,low
finite_horizon_value_iteration,127,132,08:00,120,124.32226877504505,10.402738655427116,113.91953011961793,2,11.113402602390256,32.81314173522569,68.7515613098602,7.321894352523842,0.0,119.99999999999999,1.4210854715202004e-14,5.483892691328659,24.23821775274882,1,239,4,1,WAIT,low
finite_horizon_value_iteration,128,132,08:00,120,116.03695799880657,7.992957701553617,108.04400029725295,3,31.810270948825888,0.0,81.82188349018466,6.367845560989451,0.0,120.0,0.0,0.0,22.837022004438907,1,231,8,0,WAIT,low
finite_horizon_value_iteration,129,132,08:00,120,116.72842554756608,8.153349286151052,108.57507626141502,4,12.612058137665743,0.0,107.38794186233426,0.0,0.0,120.0,0.0,0.0,23.29528367471729,0,234,5,0,WAIT,low
finite_horizon_value_iteration,130,132,08:00,120,108.25502828314733,7.134800903988147,101.12022737915918,3,34.36927659094487,10.166252714481294,74.7936671709638,0.6708035236100471,0.0,120.00000000000001,-1.4210854715202004e-14,1.111820073635345,19.273325366330788,1,163,9,1,WAIT,low
finite_horizon_value_iteration,131,132,08:00,120,116.21413959205935,8.234676371092347,107.979463220967,3,13.680201138707657,0.0,103.75149294128093,2.5683059200114116,0.0,120.0,0.0,0.0,23.527646774549563,1,142,5,0,WAIT,low
finite_horizon_value_iteration,132,132,08:00,120,132.0238077408604,7.674441191806243,124.34936654905417,4,31.877820467391945,0.0,88.12217953260806,0.0,0.0,120.0,0.0,0.0,21.926974833732125,0,107,9,0,WAIT,low
finite_horizon_value_iteration,133,132,08:00,120,82.66777034875363,6.722403264669408,75.94536708408422,2,46.60941805412737,0.0,73.39058194587264,0.0,0.0,120.0,0.0,0.0,19.206866470484027,0,246,11,0,WAIT,low
finite_horizon_value_iteration,134,132,08:00,120,140.86964652021692,9.460150176477393,131.40949634373953,5,30.147844405227346,0.0,86.62322860864577,3.2289269861268792,0.0,120.0,0.0,0.0,27.02900050422112,1,142,10,0,WAIT,low
finite_horizon_value_iteration,135,132,08:00,120,102.08608989578232,6.6085883146008895,95.47750158118143,3,26.116777147628696,0.0,90.33537204748349,3.5478508048878155,0.0,120.0,0.0,0.0,18.88168089885969,1,162,7,0,WAIT,low
finite_horizon_value_iteration,136,132,08:00,120,80.75581497681382,5.863744965875546,74.89207001093828,2,8.95464014274842,0.0,65.78340433695371,45.261955520297875,0.0,120.0,0.0,0.0,16.753557045358704,1,230,4,0,WAIT,low
finite_horizon_value_iteration,137,132,08:00,120,96.90241205706127,8.773702749993113,88.12870930706816,5,28.35747920851284,0.0,91.64252079148717,0.0,0.0,120.00000000000001,-1.4210854715202004e-14,0.0,25.06772214283747,0,43,9,0,WAIT,low
finite_horizon_value_iteration,138,132,08:00,120,121.54626225639022,7.509716790215036,114.03654546617518,4,8.909701964586139,7.038977040036715,92.74905360797939,11.302267387397762,0.0,120.0,0.0,1.0780413825534916,20.378292303775183,1,239,5,1,WAIT,low
finite_horizon_value_iteration,139,132,08:00,120,140.34420117662054,8.290198561436576,132.05400261518398,5,18.20601687232245,0.0,99.85296464028683,1.941018487390707,0.0,119.99999999999999,1.4210854715202004e-14,0.0,23.686281604104504,1,140,8,0,WAIT,low
finite_horizon_value_iteration,140,132,08:00,120,138.48326143530267,9.4586134222934,129.02464801300926,4,18.492256968635623,23.493117362714187,78.01462566865015,0.0,0.0,119.99999999999997,2.842170943040401e-14,3.8924505585080764,23.132159219473067,0,236,8,3,WAIT,low
finite_horizon_value_iteration,141,132,08:00,120,97.56793180987265,6.824294624167532,90.74363718570511,2,25.537484901928313,0.0,94.46251509807169,0.0,0.0,120.0,0.0,0.0,19.497984640478663,0,170,7,0,WAIT,low
finite_horizon_value_iteration,142,132,08:00,120,158.49426123393644,10.912389746827811,147.58187148710863,5,41.22106770306641,38.62044944556061,40.15848285137296,0.0,0.0,119.99999999999997,2.842170943040401e-14,6.662866323644243,24.51539009586379,0,234,12,2,WAIT,low
finite_horizon_value_iteration,143,132,08:00,120,127.018395483018,9.940866583940632,117.07752889907736,4,9.099842901500704,14.987664138762327,88.7246977496616,7.187795210075365,0.0,120.0,0.0,2.4650545668752764,25.93742138724082,1,236,5,2,WAIT,low
finite_horizon_value_iteration,144,132,08:00,120,0.0,0.0,0.0,0,0.012864777941714433,0.0,0.0,119.98713522205828,0.0,120.0,0.0,0.0,0.0,1,132,1,0,WAIT,low
finite_horizon_value_iteration,145,132,08:00,120,138.58585009057248,10.123854400737754,128.46199568983474,5,14.319325202448857,18.919831174421667,72.39244157189715,14.368402051232351,0.0,120.00000000000003,-2.842170943040401e-14,1.9856490258752562,26.939649261946904,1,48,7,2,WAIT,low
finite_horizon_value_iteration,146,132,08:00,120,130.86770797873345,7.743866245005789,123.12384173372766,4,42.640651205349194,0.0,70.42360236812318,6.935746426527615,0.0,119.99999999999999,1.4210854715202004e-14,0.0,22.125332128587967,1,140,11,0,WAIT,low
finite_horizon_value_iteration,147,132,08:00,120,93.77243936149728,5.915532166282741,87.85690719521453,2,15.74193317090323,0.0,104.25806682909676,0.0,0.0,120.0,0.0,0.0,16.901520475093548,0,161,5,0,WAIT,low
finite_horizon_value_iteration,148,132,08:00,120,172.64002682468546,10.268398465239223,162.37162835944625,6,20.936022779638545,15.922713091133101,83.14126412922838,0.0,0.0,120.00000000000003,-2.842170943040401e-14,2.2213145641192886,27.116966765135636,0,161,8,2,WAIT,low
finite_horizon_value_iteration,149,132,08:00,120,134.23006752472108,8.386010004999413,125.84405751972167,4,28.692006520904354,0.0,85.88574424767302,5.422249231422626,0.0,120.0,0.0,0.0,23.96002858571261,1,162,9,0,WAIT,low
q_learning,0,132,08:00,120,161.73701361196458,9.504103816236311,152.23290979572826,3,17.040522420913447,8.999525166245299,89.22340464566885,4.736547767172411,0.0,120.00000000000001,-1.4210854715202004e-14,0.6703398622292307,26.484242469874516,1,162,6,1,WAIT,low
