origin,destination,trip_count,revenue_sum,revenue_sq_sum,duration_sum,duration_sq_sum,distance_sum,distance_sq_sum,avg_driver_revenue,avg_duration_min,avg_distance_miles,revenue_std,duration_std,distance_std
9,125,3,149.97,7771.8609,193.83333333333331,19356.18111111111,39.0,507.98,49.99,64.6111111111111,13.0,9.571844127439594,47.72279006258986,0.5715476066494218
9,126,1,36.5,1332.25,42.36666666666667,1794.9344444444446,11.0,121.0,36.5,42.36666666666667,11.0,0.0,0.0,0.0
9,127,1,50.44,2544.1935999999996,30.516666666666666,931.2669444444443,19.04,362.5216,50.44,30.516666666666666,19.04,0.0,0.0,0.0
9,129,10,309.63,9733.7411,244.33333333333331,7084.576666666666,66.24,447.9068,30.963,24.43333333333333,6.624,3.829718135842361,10.55793014226221,0.9556693989031964
9,130,22,497.63,12142.2599,501.7833333333333,13114.426388888889,105.85,575.8507,22.619545454545456,22.808333333333334,4.8113636363636365,6.346421666987353,8.711499351982752,1.7394860668770826
9,131,8,128.37,2156.4047,110.81666666666666,1638.598611111111,29.68,126.27439999999999,16.04625,13.852083333333333,3.71,3.473967247614745,3.5978623813700503,1.4213373983681703
9,132,18,1020.36,59930.4528,515.65,15543.3025,207.13,2480.8455,56.68666666666667,28.647222222222222,11.507222222222222,10.774572948484884,6.546255762355519,2.3256368436183408
9,134,8,206.85,5483.2441,198.13333333333333,6257.753333333334,42.31,237.50650000000002,25.85625,24.766666666666666,5.28875,4.106074577683652,12.993513338927583,1.3105098006119602
9,135,21,318.87,5559.5671,249.03333333333333,3225.8999999999996,58.0,178.9196,15.184285714285714,11.85873015873016,2.761904761904762,5.846260156983203,3.6034434554616595,0.9443850054658605
9,136,1,52.82,2789.9524,34.2,1169.64,16.05,257.6025,52.82,34.2,16.05,0.0,0.0,0.0
9,137,1,35.88,1287.3744000000002,26.816666666666666,719.1336111111111,10.7,114.48999999999998,35.88,26.816666666666666,10.7,0.0,0.0,0.0
9,138,5,178.72,6740.549,79.73333333333332,1357.0355555555554,35.33,254.6177,35.744,15.946666666666664,7.066,8.395014234651416,4.136536393328772,0.9975890937655653
9,139,2,70.50999999999999,2495.9101,52.416666666666664,1403.7847222222222,18.93,180.3429,35.254999999999995,26.208333333333332,9.465,2.245000000000054,3.875,0.7649999999999961
9,140,6,393.48,34808.5344,261.5,12245.954444444444,71.49,875.0341000000001,65.58,43.583333333333336,11.915,38.738688671662594,11.894766200432972,1.9676868822723537
9,141,2,85.87,3748.7668999999996,92.31666666666666,5469.044722222222,20.490000000000002,213.0201,42.935,46.15833333333333,10.245000000000001,5.564999999999964,24.575,1.2449999999999963
9,142,2,87.0,3786.5,138.39999999999998,10310.724999999999,32.2,528.1,43.5,69.19999999999999,16.1,1.0,19.15000000000002,2.1999999999999944
9,143,1,53.99,2914.9201000000003,41.36666666666667,1711.2011111111112,15.77,248.69289999999998,53.99,41.36666666666667,15.77,0.0,0.0,0.0
9,144,1,71.45,5105.1025,38.2,1459.2400000000002,13.2,174.23999999999998,71.45,38.2,13.2,0.0,0.0,0.0
9,145,6,208.26,8483.696,161.25,4709.396388888889,62.2,649.6206,34.71,26.875,10.366666666666667,14.462545880077034,7.9141501848365365,0.895724411982958
9,146,4,146.1,5368.860199999999,94.73333333333333,2249.067222222222,42.6,456.6312,36.525,23.683333333333334,10.65,2.8529677530599336,1.1689857902377254,0.857496355677376
9,147,1,47.29,2236.3441,29.966666666666665,898.001111111111,12.28,150.7984,47.29,29.966666666666665,12.28,0.0,0.0,0.0
9,157,1,27.59,761.2081,15.216666666666667,231.54694444444445,7.5,56.25,27.59,15.216666666666667,7.5,0.0,0.0,0.0
9,158,1,49.5,2450.25,59.3,3516.49,16.2,262.44,49.5,59.3,16.2,0.0,0.0,0.0
9,160,6,169.53,4847.3427,109.88333333333333,2139.7180555555556,42.04,298.4758,28.255,18.313888888888886,7.006666666666667,3.0895671217826006,4.606641910476449,0.8078297400373954
9,161,5,226.93,10770.4435,247.28333333333333,13961.419722222223,58.89,696.1221,45.386,49.45666666666666,11.778,9.705653198007832,18.609730429715178,0.7093208018943277
9,162,2,116.3,6949.089999999999,97.05,5074.301388888889,25.4,324.5799999999999,58.15,48.525,12.7,9.649999999999997,13.508333333333342,0.9999999999999858
9,163,2,99.77000000000001,5086.1029,143.1,10755.080555555554,26.35,347.44250000000005,49.885000000000005,71.55,13.175,7.3849999999999545,16.066666666666674,0.375
9,168,3,122.5,5002.75,109.01666666666667,4137.078611111111,32.0,343.06,40.833333333333336,36.33888888888889,10.666666666666666,0.4714045207907369,7.6492717316546806,0.7586537784494106
9,170,3,124.28999999999999,5171.6841,168.16666666666669,9789.222777777777,37.81,507.27610000000004,41.43,56.055555555555564,12.603333333333333,2.729432175380091,10.99313197488699,3.2012532268194955
9,171,21,203.62,2292.0318,171.51666666666668,1635.1658333333332,32.88,62.064,9.696190476190477,8.167460317460318,1.5657142857142858,3.8895066111274987,3.3403041246645007,0.7099065762047675
9,173,8,174.96,3930.1774,125.21666666666667,2063.213055555556,40.29,205.9157,21.87,15.652083333333334,5.03625,3.602120903023655,3.593594199521332,0.6129016540196319
9,174,1,36.68,1345.4224,25.55,652.8025,12.38,153.26440000000002,36.68,25.55,12.38,0.0,0.0,0.0
9,175,12,148.57999999999998,2124.8538,145.21666666666667,2321.4441666666667,30.27,85.6289,12.381666666666666,12.10138888888889,2.5225,4.874985185162676,6.856388810112223,0.8790537052232175
9,179,4,142.8,5128.0814,118.75,3650.9458333333337,37.27,352.1315,35.7,29.6875,9.3175,2.7441483196066083,5.602571024389911,1.1032083891994275
9,180,1,33.95,1152.6025000000002,21.733333333333334,472.33777777777783,10.83,117.2889,33.95,21.733333333333334,10.83,0.0,0.0,0.0
9,181,5,224.57,10264.5851,166.1,6290.527777777777,74.21,1109.6444999999999,44.914,33.22,14.841999999999999,5.970730608560369,12.431297420444718,1.282160676358465
9,183,1,32.62,1064.0643999999998,20.45,418.2025,8.3,68.89000000000001,32.62,20.45,8.3,0.0,0.0,0.0
9,186,4,168.0,7057.0,347.54999999999995,30422.00472222222,66.4,1162.3400000000001,42.0,86.88749999999999,16.6,0.5,7.4875579667577,3.8762094886628584
9,188,3,144.42000000000002,6974.067000000001,160.0,11440.30722222222,43.989999999999995,658.4232999999999,48.14000000000001,53.333333333333336,14.663333333333332,2.68875435843435,31.128625030609612,2.1121289943772124
9,191,15,298.27,6143.7019,277.1166666666667,6157.5586111111115,72.55,391.9893,19.884666666666664,18.474444444444444,4.836666666666667,3.76565508540311,8.318582203509395,1.655075694811434
9,192,5,61.9,832.7405999999999,39.36666666666667,323.24722222222226,12.26,31.785,12.379999999999999,7.873333333333333,2.452,3.644683799728039,1.63097108087994,0.5871081672060104
9,193,3,121.22999999999999,4990.8557,86.21666666666667,2803.149166666667,31.5,333.0258,40.41,28.73888888888889,10.5,5.536286360609154,10.414380489863731,0.8709764635166678
9,196,4,101.59,2701.2201,97.85,2457.3341666666665,16.19,89.8061,25.3975,24.4625,4.0475,5.502001340421494,3.9899417811124342,2.4635885918716216
9,197,6,180.36,5477.6258,150.91666666666666,3943.1975,44.03,334.98290000000003,30.060000000000002,25.152777777777775,7.338333333333334,3.0551650255482428,4.953519293902258,1.4068927543427834
9,198,2,69.78999999999999,2438.8333,54.36666666666666,1480.0027777777775,21.59,241.9261,34.894999999999996,27.18333333333333,10.795,1.3250000000000892,1.03333333333334,2.1049999999999978
9,202,1,35.5,1260.25,31.716666666666665,1005.9469444444443,8.2,67.24,35.5,31.716666666666665,8.2,0.0,0.0,0.0
9,203,1,40.44,1635.3935999999999,34.11666666666667,1163.9469444444444,10.02,100.40039999999999,40.44,34.11666666666667,10.02,0.0,0.0,0.0
9,205,7,215.33,6808.1381,219.16666666666666,7665.969444444444,37.91,214.3755,30.761428571428574,31.309523809523807,5.4157142857142855,5.130854644964613,10.716912376442853,1.1380290875375878
9,208,1,22.1,488.4100000000001,12.483333333333333,155.83361111111108,4.7,22.090000000000003,22.1,12.483333333333333,4.7,0.0,0.0,0.0
9,209,1,84.0,7056.0,27.433333333333334,752.5877777777778,13.43,180.3649,84.0,27.433333333333334,13.43,0.0,0.0,0.0
9,210,4,245.67,15130.7349,231.58333333333334,15433.550833333335,71.92,1314.3624,61.4175,57.895833333333336,17.98,3.2518331368630227,22.504670425763234,2.304387120255612
9,211,1,55.89,3123.6921,41.53333333333333,1725.0177777777776,12.67,160.5289,55.89,41.53333333333333,12.67,0.0,0.0,0.0
9,215,10,268.6,7294.66,393.35,18339.3725,62.6,559.6,26.860000000000003,39.335,6.26,2.8295582694123604,16.93207090110363,4.0954120671795655
9,216,8,213.5,6625.5574,260.8666666666667,9681.051111111112,55.02,449.2602,26.6875,32.608333333333334,6.8775,10.769030539003962,12.117259843343756,2.976158387922255
9,218,3,109.0,3990.5,95.23333333333332,3183.4499999999994,48.099999999999994,1260.61,36.333333333333336,31.74444444444444,16.03333333333333,3.1710495984067215,7.310283641116833,12.772452996803533
9,222,1,43.5,1892.25,56.31666666666667,3171.5669444444447,13.1,171.60999999999999,43.5,56.31666666666667,13.1,0.0,0.0,0.0
9,223,12,376.47,12174.0439,266.23333333333335,6353.433333333333,104.23,923.1773,31.372500000000002,22.186111111111114,8.685833333333333,5.501808982810404,6.1015777912938045,1.2197298767441145
9,225,4,154.0,5929.0,202.21666666666667,10314.806944444445,38.4,369.98,38.5,50.55416666666667,9.6,0.0,4.793534056413905,0.5787918451395182
9,226,3,96.25,3207.6057,85.45,2828.435833333334,26.47,235.9301,32.083333333333336,28.483333333333334,8.823333333333332,6.31360611871078,11.4678536207377,0.8900312104390312
9,230,4,218.91,12116.2143,158.86666666666667,6562.765555555556,49.81,621.4021,54.7275,39.71666666666667,12.4525,5.827033443356908,7.954733042521138,0.5345734280713814
9,234,1,37.49,1405.5001000000002,28.216666666666665,796.1802777777776,13.0,169.0,37.49,28.216666666666665,13.0,0.0,0.0,0.0
9,236,3,141.1,6652.51,121.03333333333333,5266.527222222223,55.69,1151.7540999999999,47.03333333333333,40.34444444444444,18.563333333333333,2.3170862929310942,11.30640864922237,6.270621092753805
9,238,2,101.33,5143.2589,97.16666666666666,4758.236111111111,27.6,384.26,50.665,48.58333333333333,13.8,2.165000000000029,4.333333333333392,1.2999999999999883
9,241,1,49.5,2450.25,65.95,4349.4025,12.2,148.83999999999997,49.5,65.95,12.2,0.0,0.0,0.0
9,244,1,61.1,3733.21,33.733333333333334,1137.937777777778,14.62,213.74439999999998,61.1,33.733333333333334,14.62,0.0,0.0,0.0
9,249,1,52.16,2720.6656,28.166666666666668,793.3611111111112,13.38,179.0244,52.16,28.166666666666668,13.38,0.0,0.0,0.0
9,250,1,34.5,1190.25,46.13333333333333,2128.2844444444445,31.1,967.21,34.5,46.13333333333333,31.1,0.0,0.0,0.0
9,252,10,180.53,3494.0328999999997,152.66666666666666,2476.3127777777777,43.96,214.1756,18.053,15.266666666666666,4.396,4.846904269737534,3.815778644872718,1.4466319504283054
9,255,2,77.0,2964.5,100.08333333333334,5025.253611111111,23.0,266.12,38.5,50.04166666666667,11.5,0.0,2.9083333333332577,0.9000000000000012
9,257,3,174.5,10182.75,318.15,34390.04138888889,52.6,945.96,58.166666666666664,106.05,17.533333333333335,3.2998316455372603,14.72224947586575,2.8110891523077277
9,258,8,277.28999999999996,9990.948499999999,251.86666666666667,9623.505555555555,71.58,656.9674,34.661249999999995,31.483333333333334,8.9475,6.88957988105952,14.55121701668512,1.4363734716291592
9,260,12,380.96,12311.6756,245.45000000000002,5390.196388888889,108.19,990.3347,31.746666666666666,20.45416666666667,9.015833333333333,4.257008600205347,5.550684496494958,1.1147380733706995
9,261,2,116.08,6748.3282,67.95,2309.701388888889,33.11,548.7745,58.04,33.975,16.555,2.3500000000000076,0.7416666666666967,0.5650000000000152
9,263,1,45.86,2103.1396,34.61666666666667,1198.3136111111112,11.9,141.61,45.86,34.61666666666667,11.9,0.0,0.0,0.0
10,1,8,1381.15,243096.06389999998,551.2833333333333,41571.01583333334,260.57,8566.0069,172.64375,68.91041666666666,32.57125,24.106919617352474,21.159665734435805,3.140785878964057
10,4,10,759.43,60866.7039,399.1333333333333,17102.305,144.33,2123.2567,75.943,39.913333333333334,14.433000000000002,17.869838863291424,10.823877411640542,2.003542113358227
10,7,40,2034.1,115254.8238,1175.6166666666666,37972.54138888889,453.22,5158.5622,50.8525,29.390416666666663,11.3305,17.187025302535623,9.247537125199585,0.764084255825227
10,9,15,549.86,21031.3238,379.31666666666666,10151.254722222222,135.37,1260.3607,36.657333333333334,25.287777777777777,9.024666666666667,7.637287883942969,6.105621170408734,1.6060629571166327
10,10,222,4128.45,271244.0585,1757.7833333333333,35489.16305555555,268.15999999999997,1776.7802,18.596621621621622,7.917942942942942,1.2079279279279278,29.597056400857984,9.857346214734719,2.5582072893622514
10,12,2,168.3,14562.89,131.23333333333335,9019.121111111112,39.19,772.3981000000001,84.15,65.61666666666667,19.595,14.149999999999963,14.283333333333314,1.4950000000000405
10,13,26,2217.9700000000003,194679.84370000003,1565.3833333333334,112673.24583333333,479.66,9098.3304,85.30653846153847,60.20705128205129,18.44846153846154,14.507956157360875,26.62137025259171,3.09678082519411
10,14,10,629.8,40791.3402,413.06666666666666,20641.505555555555,173.74,3110.8556,62.98,41.306666666666665,17.374000000000002,10.61384096357207,18.91850534382789,3.0380394994140394
10,15,6,231.39,10682.4285,201.65,7175.901944444445,70.72,840.9144,38.565,33.608333333333334,11.786666666666667,17.121493071575276,8.152520344222573,1.1076501653901738
10,16,23,856.02,33330.5034,644.4499999999999,20430.0925,222.48,2274.0678,37.21826086956521,28.0195652173913,9.673043478260869,7.9970856931835606,10.157207112819124,2.3032027507697
10,17,26,1220.13,61886.765100000004,1417.6333333333332,86552.21777777778,291.96,3463.5078,46.92807692307693,54.52435897435897,11.22923076923077,13.342255898296234,18.868644133235797,2.667623435363285
10,18,1,59.2,3504.6400000000003,40.833333333333336,1667.3611111111113,16.7,278.89,59.2,40.833333333333336,16.7,0.0,0.0,0.0
10,19,47,1455.42,46867.4516,1174.8333333333333,33153.46,365.49,2963.4006999999997,30.966382978723406,24.99645390070922,7.7763829787234044,6.185705011688242,8.976082572434683,1.6059098641035743
10,20,6,421.22,33982.129400000005,355.9666666666667,26319.11888888889,103.46000000000001,1820.3386,70.20333333333333,59.32777777777778,17.243333333333336,27.11420701813393,29.44035663448103,2.461142462805059
10,21,1,44.73,2000.7728999999997,26.766666666666666,716.4544444444444,16.16,261.1456,44.73,26.766666666666666,16.16,0.0,0.0,0.0
10,22,3,136.5,7469.0922,141.25,6840.504722222222,51.75,895.9437000000001,45.5,47.083333333333336,17.25,20.48041503485708,7.957886840296413,1.0418253212511441
10,24,9,737.41,61566.0805,444.31666666666666,23473.15361111111,143.19,2289.2141,81.93444444444444,49.36851851851852,15.91,11.288154175566486,13.072014316815878,1.1086127467345064
10,25,39,1823.97,91683.0549,2992.2166666666667,255721.1375,519.48,7337.5198,46.76846153846154,76.72350427350428,13.32,12.789001793099647,25.893167739450416,3.2740087558424964
10,26,2,121.66999999999999,7462.624899999999,74.16666666666667,2875.6944444444443,36.54,673.9226,60.834999999999994,37.083333333333336,18.27,5.515000000000017,7.916666666666651,1.7800000000000056
10,28,80,1657.92,46515.5284,1363.8333333333333,25641.265,260.14,1035.3622,20.724,17.047916666666666,3.25175,12.327202805178475,5.466658012569373,1.5388792797032524
10,29,9,396.44,21065.9108,248.6,7538.242222222223,120.32,1621.4444,44.04888888888889,27.62222222222222,13.368888888888888,20.0088016435237,8.636857567540147,1.1972045629014874
10,30,1,29.21,853.2241,23.0,529.0,7.41,54.908100000000005,29.21,23.0,7.41,0.0,0.0,0.0
10,31,3,158.23000000000002,8471.669100000001,102.68333333333334,3568.4202777777778,49.29,812.1693,52.74333333333334,34.22777777777778,16.43,6.483092540515569,4.234696485108167,0.8821564487096207
10,32,2,136.49,9682.2361,70.05000000000001,2454.4125000000004,32.5,528.53,68.245,35.025000000000006,16.25,13.554999999999987,0.674999999999872,0.44999999999998486
10,33,16,1062.14,81252.6344,993.55,73053.43027777778,252.13,4028.9233,66.38375,62.096875,15.758125,25.913073648980728,26.642400559924894,1.8679407737867384
10,34,3,184.93,11618.5147,160.18333333333334,8882.120277777778,38.84,504.2978,61.64333333333334,53.394444444444446,12.946666666666667,8.5403564848833,10.475689081315615,0.6950459617096458
10,35,88,3034.08,110206.1694,2701.1,89542.80555555556,691.87,5606.2027,34.47818181818182,30.69431818181818,7.862159090909091,7.9748236722391415,8.682782541699254,1.3759735800050419
10,36,13,542.67,23025.2497,517.4666666666667,23226.695,142.52,1648.6786,41.74384615384615,39.805128205128206,10.963076923076924,5.350174028027295,14.220429484623631,2.575339812127512
10,37,31,1402.3899999999999,66730.6881,1156.5833333333333,48619.26972222222,307.52,3160.7008,45.23838709677419,37.30913978494623,9.92,10.300057029837177,13.281250992804303,1.8845928797967586
10,38,45,855.26,17084.7748,785.8333333333334,14449.041666666666,170.89,680.7198999999999,19.005777777777777,17.462962962962965,3.7975555555555554,4.294423510082659,4.016807111251245,0.840048029197155
10,39,44,1384.9,45677.5958,1352.1166666666666,61900.73138888889,375.03999999999996,3533.297,31.475,30.72992424242424,8.523636363636363,6.888508711813262,21.505965692053827,2.765832186874398
10,40,2,174.75,16315.3125,81.55,3612.801388888889,35.480000000000004,702.3784,87.375,40.775,17.740000000000002,22.875,11.991666666666678,6.0399999999999965
10,41,40,2618.86,191380.9792,1957.6,109835.285,577.9,8757.6126,65.4715,48.94,14.4475,22.316074201122362,18.728548395430977,3.1953182548847936
10,42,45,2871.71,199530.0255,1917.25,100634.14194444445,675.35,10446.040500000001,63.815777777777775,42.605555555555554,15.007777777777779,19.014391215180957,20.52025587643994,2.6269448997215026
10,43,24,1780.2,140478.431,1381.9166666666667,94196.98805555556,364.53000000000003,5575.4187,74.175,57.579861111111114,15.18875,18.743994593824812,24.68671903554559,1.269246208385109
10,45,20,1679.17,145202.3351,942.9166666666667,49928.774722222224,302.7,4623.1706,83.9585,47.145833333333336,15.135,14.528834528275134,16.544157138297084,1.4457887120876374
10,47,14,739.76,40131.3958,773.4333333333333,45568.32944444445,230.38,3917.4089999999997,52.839999999999996,55.24523809523809,16.455714285714286,8.629175593796424,14.242343290471135,3.0040632347484473
10,48,154,12918.27,1122066.2523,8052.95,473073.5547222222,2267.5,33870.355,83.88487012987014,52.29188311688311,14.724025974025974,15.794716165520887,18.37022481041493,1.7721256293159948
10,49,11,633.34,39449.7506,518.45,26979.734722222223,131.94,1662.8174,57.57636363636364,47.13181818181818,11.994545454545454,16.471287565020116,15.208381618097627,2.7011289344755767
10,50,21,1772.47,155166.6115,1110.2666666666667,65892.60944444445,299.44,4461.2226,84.40333333333334,52.86984126984127,14.25904761904762,16.277702053022832,18.507382067167047,3.019723899018557
10,51,9,427.78999999999996,20410.6361,343.35,15804.420277777777,141.5,2242.3882,47.53222222222222,38.150000000000006,15.722222222222221,2.9216957700691366,17.338517743188536,1.4021315343098804
10,52,1,108.9,11859.210000000001,79.26666666666667,6283.204444444445,17.93,321.4849,108.9,79.26666666666667,17.93,0.0,0.0,0.0
10,53,28,1020.17,38136.8381,761.7333333333333,21661.735555555555,254.34,2409.0186,36.434642857142855,27.204761904761906,9.083571428571428,5.87764680933674,5.790884423266285,1.877527276358293
10,54,1,99.6,9920.159999999998,58.95,3475.1025000000004,26.11,681.7321,99.6,58.95,26.11,0.0,0.0,0.0
10,55,26,1298.11,67908.3323,1089.6833333333334,51300.55194444444,391.0,5950.5653999999995,49.927307692307686,41.91089743589744,15.038461538461538,10.914342912563194,14.71648150296419,1.6469895434437383
10,56,30,899.28,28585.028400000003,673.1833333333333,18627.155833333334,206.6,1437.6897999999999,29.976,22.439444444444444,6.886666666666667,7.367068887963528,10.834044834185235,0.7048514421887422
10,57,4,109.06,3017.067,78.03333333333333,1578.7677777777776,28.55,204.8443,27.265,19.508333333333333,7.1375,3.2994734428390244,3.757243005183454,0.5168836909789244
10,58,1,43.12,1859.3343999999997,27.233333333333334,741.6544444444445,12.3,151.29000000000002,43.12,27.233333333333334,12.3,0.0,0.0,0.0
10,60,3,198.36,13544.1816,86.08333333333333,2624.700277777778,51.07,876.3824999999999,66.12,28.694444444444443,17.023333333333333,11.952941060676242,7.178366848892864,1.527619789811009
10,61,64,2517.41,103666.5097,2881.75,145657.6002777778,596.15,5790.2515,39.33453125,45.02734375,9.31484375,8.519616505763251,15.761926251559926,1.9251923541781362
10,62,20,919.03,43951.9349,906.5166666666667,42702.08416666667,198.84,2069.3626,45.951499999999996,45.325833333333335,9.942,9.276658490534198,8.98181724219669,2.15052691217757
10,63,69,1609.86,39045.3294,1352.05,32105.168055555558,387.14,2203.9268,23.331304347826084,19.594927536231882,5.610724637681159,4.6394586494058245,9.01837599072289,0.678776219427037
10,64,6,251.93,10825.3117,178.8,5798.673333333333,67.22,757.633,41.98833333333334,29.8,11.203333333333333,6.418604252916308,8.854691160935849,0.8703383760865084
10,65,10,768.97,63374.2101,461.7,24142.19888888889,144.85,2109.8955,76.897,46.17,14.485,20.597873700943,16.80925307349762,1.083662770422625
10,66,11,752.18,54309.364,386.95,15607.421944444444,165.43,2512.7131,68.38,35.17727272727273,15.039090909090909,16.16757585697093,13.469076578411544,1.5014020995265787
10,68,102,9185.789999999999,860979.4271,4833.216666666666,258448.40972222222,1459.68,21088.6966,90.05676470588234,47.384477124183,14.310588235294118,18.18664087179214,16.98585488342982,1.399639886128564
10,69,7,417.2,25166.0786,313.26666666666665,18276.39888888889,100.27,1533.2909,59.6,44.75238095238095,14.324285714285713,6.556987548736506,24.66046483903127,3.722418020368935
10,70,12,443.59000000000003,18341.8655,274.5833333333333,6677.229722222222,101.79,872.2333,36.965833333333336,22.881944444444443,8.4825,12.728548921180636,5.731703815319081,0.8563305923142897
10,71,60,2427.67,99693.4775,2612.25,131560.9336111111,613.5,6397.9422,40.46116666666667,43.5375,10.225,4.944891334049223,17.238570723869525,1.442825353256593
10,72,68,2421.5299999999997,88011.3493,2552.5833333333335,109181.26583333334,578.9,5344.095,35.610735294117646,37.53799019607843,8.513235294117647,5.114692595033982,14.018064863928817,2.472742845491782
10,73,9,312.85,11143.911100000001,271.43333333333334,9011.88388888889,73.56,609.592,34.76111111111111,30.159259259259258,8.173333333333334,5.466031354230615,9.578074599393672,0.9638810438361451
10,74,32,2372.01,186643.0173,1319.4833333333333,62816.35361111111,453.58,6470.245,74.1253125,41.23385416666667,14.174375,18.385655751219286,16.21050032877727,1.1323646097326667
10,75,64,4111.97,299999.8231,2672.7833333333333,140608.2163888889,930.87,13783.6259,64.24953125,41.76223958333333,14.54484375,23.653646021126907,21.281887276758503,1.9536312281456616
10,76,183,4561.84,120301.5572,3908.883333333333,101433.60305555555,1078.21,7219.1329000000005,24.92808743169399,21.360018214936247,5.891857923497268,5.998000955965702,9.901091140259814,2.1759650434978615
10,77,32,955.85,28963.1761,893.15,27871.496944444443,220.99,1550.4103,29.8703125,27.9109375,6.9059375,3.5865978694779455,9.589778276111634,0.8708324299736109
10,78,8,395.99,19652.1767,308.1333333333333,12677.153333333334,111.33,1774.1305,49.49875,38.516666666666666,13.91625,2.528998999110057,10.055374461229961,5.30134873758556
10,79,46,4001.4700000000003,356152.5121,1983.0333333333333,96186.88055555556,668.27,9758.8807,86.98847826086957,43.10942028985507,14.527608695652173,13.245775367097755,15.251131918146575,1.0479341681584622
10,80,23,1402.59,97621.7105,823.75,33130.4975,266.28,3115.4278,60.982173913043475,35.81521739130435,11.577391304347826,22.92589497689227,12.55892576047364,1.1905432351271368
10,81,3,210.89000000000001,16567.1653,100.30000000000001,3397.3505555555557,47.67,758.9330999999999,70.29666666666667,33.43333333333334,15.89,24.09910971154098,3.829152309246431,0.6968500556073164
10,82,87,3010.69,110776.8317,2321.0666666666666,71273.51666666666,676.87,5391.4991,34.60563218390805,26.678927203065133,7.780114942528735,8.703283130176874,10.366806019615709,1.2004438779174955
10,83,18,737.92,33779.2188,548.35,18181.91361111111,164.29,1640.2777,40.995555555555555,30.46388888888889,9.127222222222223,13.999560398741988,9.05857524635233,2.7964894770160886
10,85,23,1042.45,47884.5855,1114.9,59890.05611111111,273.06,3463.4142,45.323913043478264,48.47391304347826,11.87217391304348,5.261312234340516,15.943501414215618,3.1039833545633626
10,86,79,2500.59,80821.2559,1937.5333333333333,49471.98055555556,581.01,4443.7989,31.653037974683546,24.525738396624472,7.354556962025316,4.597723254518488,4.9714945508767965,1.470071726027925
10,87,67,5697.67,500794.9451,3610.5,223773.68166666667,1115.18,19197.2398,85.03985074626866,53.88805970149254,16.6444776119403,15.581245279352235,20.880199187885857,3.080151325795091
10,88,19,1384.19,105307.3603,1099.2333333333333,70243.00444444444,324.46000000000004,5608.1777999999995,72.8521052631579,57.85438596491228,17.07684210526316,15.331777656037898,18.704819126126004,1.8838036902740647
10,89,34,1639.72,82545.0598,1445.3333333333333,67686.39666666667,427.11,5474.8775,48.22705882352941,42.509803921568626,12.562058823529412,10.096864548087304,13.553336972819956,1.7945715192536158
10,90,56,5011.58,461287.9382,2418.0666666666666,116236.02833333334,798.83,11502.9051,89.49249999999999,43.179761904761904,14.264821428571429,15.112149233788244,14.53105381392936,1.3870433496565746
10,91,32,1292.46,55481.9262,1375.3833333333334,78353.57138888889,372.36,5149.3246,40.389375,42.98072916666667,11.63625,10.124652135227901,24.519502976292703,5.051146373596788
10,92,66,2219.63,78210.4809,1700.1833333333334,47365.350277777776,500.75,3841.3899,33.63075757575758,25.760353535353538,7.587121212121212,7.347069568491949,7.35261913362653,0.7990425428646665
10,93,40,1681.39,188838.1085,751.05,27788.71638888889,272.93,4721.9483,42.03475,18.776249999999997,6.82325,54.35101199552314,18.49784705471754,8.455292244357969
10,94,2,129.01999999999998,8331.1604,56.68333333333333,1666.0869444444443,34.68,601.8512000000001,64.50999999999999,28.341666666666665,17.34,2.0100000000002676,5.458333333333338,0.5000000000000568
10,95,119,3231.46,92225.183,2941.85,87968.99583333333,611.3,3283.3816,27.15512605042017,24.72142857142857,5.136974789915966,6.131938274389108,11.31751865434277,1.096782578533476
10,96,1,47.97,2301.1209,28.933333333333334,837.1377777777778,6.72,45.15839999999999,47.97,28.933333333333334,6.72,0.0,0.0,0.0
10,97,24,1344.86,82351.1814,1218.85,70835.9775,331.7,4733.8302,56.03583333333333,50.78541666666666,13.820833333333333,17.067062068173584,19.296126981678356,2.4954941338785503
10,98,17,477.56,14712.3956,448.98333333333335,12598.718611111111,97.82000000000001,623.944,28.091764705882355,26.41078431372549,5.754117647058824,8.734288236797548,6.6008762073768255,1.895446738660925
10,100,95,7216.78,596619.4272,5052.283333333333,317841.24083333334,1341.98,19366.8322,75.96610526315789,53.1819298245614,14.126105263157894,22.568902232694473,22.74598012979989,2.0771474846842746
10,101,43,1606.55,61158.3171,1193.8833333333334,37005.24527777778,418.88,4157.5308,37.36162790697674,27.764728682170546,9.741395348837209,5.137626331941934,9.4713748045709,1.3386483662076791
10,102,34,1126.92,38445.4852,928.5666666666666,26513.38,217.93,1457.5677,33.144705882352945,27.310784313725488,6.409705882352942,5.672568790080969,5.824633403641208,1.3361544585205023
10,106,1,63.5,4032.25,57.5,3306.25,18.4,338.55999999999995,63.5,57.5,18.4,0.0,0.0,0.0
10,107,66,5512.59,482217.7273,2600.4166666666665,118879.40638888889,899.27,12397.9419,83.52409090909092,39.400252525252526,13.62530303030303,18.167427977704182,15.774131610035125,1.4828087799408312
10,108,3,147.19,7289.2693,108.69999999999999,4094.0405555555553,41.67,585.6749,49.06333333333333,36.23333333333333,13.89,4.748237099761957,7.199009705559588,1.514221472132343
