from_zone,to_zone,edge_source,polygon_distance_feet,centroid_distance_miles,fallback_travel_time_min
82,157,spatial_adjacency,0.0,1.701582128158112,8.507910640790561
82,160,spatial_adjacency,0.0,1.4680800894738344,7.340400447369172
82,196,spatial_adjacency,0.0,1.170674455559928,5.8533722777996395
82,83,spatial_adjacency,0.0,0.7942848809379702,3.9714244046898513
82,56,spatial_adjacency,0.0,0.9680593024195442,4.840296512097721
82,173,spatial_adjacency,0.0,1.1666678167930509,5.833339083965254
82,129,spatial_adjacency,0.0,1.3024916453261437,6.512458226630718
83,157,spatial_adjacency,0.0,1.1233285388600673,5.616642694300337
83,260,spatial_adjacency,0.0,0.8464766473220611,4.232383236610306
83,82,spatial_adjacency,0.0,0.7942848809379702,3.9714244046898513
83,129,spatial_adjacency,0.0,1.3587082892124982,6.79354144606249
84,44,spatial_adjacency,0.0,2.4244381005763818,12.122190502881908
84,204,spatial_adjacency,0.0,1.3307292455486008,6.653646227743004
84,109,spatial_adjacency,0.0,2.511550071250201,12.557750356251004
84,5,spatial_adjacency,0.0,1.654710613937032,8.273553069685159
84,99,spatial_adjacency,0.0,3.318698840818073,16.593494204090366
84,118,spatial_adjacency,0.0,4.922366758720819,24.611833793604095
85,89,spatial_adjacency,0.0,0.7501218894057019,3.750609447028509
85,188,spatial_adjacency,0.0,0.898668165621984,4.49334082810992
85,71,spatial_adjacency,0.0,0.7287987332273231,3.6439936661366157
86,117,spatial_adjacency,0.0,1.898299690379662,9.49149845189831
87,88,spatial_adjacency,0.0,0.3181659473764718,1.590829736882359
87,209,spatial_adjacency,0.0,0.254729616901724,1.2736480845086202
87,261,spatial_adjacency,0.0,0.3317845982777609,1.6589229913888044
88,12,spatial_adjacency,0.0,0.21448958187684167,1.0724479093842083
88,87,spatial_adjacency,0.0,0.3181659473764718,1.590829736882359
88,261,spatial_adjacency,0.0,0.4066813868316725,2.0334069341583625
89,178,spatial_adjacency,0.0,1.503168571733684,7.515842858668419
89,165,spatial_adjacency,0.0,1.191435581034504,5.957177905172521
89,85,spatial_adjacency,0.0,0.7501218894057019,3.750609447028509
89,188,spatial_adjacency,0.0,1.6044230780918964,8.022115390459481
89,26,spatial_adjacency,0.0,1.5326766582933702,7.663383291466851
89,133,spatial_adjacency,0.0,0.8218143116602797,4.109071558301399
89,257,spatial_adjacency,0.0,1.4053549243797365,7.026774621898683
89,190,spatial_adjacency,0.0,1.689283986453422,8.44641993226711
89,91,spatial_adjacency,0.0,1.8103301082237246,9.051650541118622
89,71,spatial_adjacency,0.0,1.28686114755211,6.43430573776055
90,113,spatial_adjacency,0.0,0.6837695732290685,3.4188478661453425
90,234,spatial_adjacency,0.0,0.36715579172435026,1.8357789586217514
90,249,spatial_adjacency,0.0,0.615223877274879,3.0761193863743954
90,68,spatial_adjacency,0.0,0.4515740318567587,2.2578701592837938
90,186,spatial_adjacency,0.0,0.4906511034914033,2.4532555174570163
91,149,spatial_adjacency,0.0,1.7526304414010414,8.763152207005207
91,165,spatial_adjacency,0.0,1.4528533513857762,7.2642667569288815
91,89,spatial_adjacency,0.0,1.8103301082237246,9.051650541118622
91,155,spatial_adjacency,0.0,1.1210755262427392,5.605377631213695
91,39,spatial_adjacency,0.0,1.7906844922718468,8.953422461359233
91,71,spatial_adjacency,0.0,1.3100887535925418,6.550443767962709
91,72,spatial_adjacency,0.0,1.8470151615674926,9.235075807837463
92,93,spatial_adjacency,0.0,1.5439573489267677,7.719786744633838
92,192,spatial_adjacency,0.0,1.394518475305601,6.972592376528005
92,73,spatial_adjacency,0.0,1.2300671680705113,6.1503358403525565
92,253,spatial_adjacency,0.0,0.6506417667092093,3.2532088335460463
92,53,spatial_adjacency,0.0,1.5506288807874733,7.753144403937366
92,171,spatial_adjacency,0.0,1.1300295881362277,5.650147940681139
92,252,spatial_adjacency,0.0,1.9935439633641856,9.967719816820928
93,134,spatial_adjacency,0.0,2.339703960739427,11.698519803697137
93,28,spatial_adjacency,0.0,2.6213537059542187,13.106768529771093
93,95,spatial_adjacency,0.0,1.3749504381827937,6.874752190913968
93,56,spatial_adjacency,0.0,0.9450013904434358,4.7250069522171785
93,173,spatial_adjacency,0.0,1.4243460482543995,7.121730241271997
93,57,spatial_adjacency,0.0,1.0182353181088815,5.091176590544407
93,135,spatial_adjacency,0.0,1.33637426683881,6.68187133419405
93,192,spatial_adjacency,0.0,1.3620896072069901,6.810448036034951
93,253,spatial_adjacency,0.0,1.3772132706965374,6.886066353482687
93,70,spatial_adjacency,0.0,2.1297210388611956,10.648605194305977
93,138,spatial_adjacency,0.0,2.891935278278213,14.459676391391065
93,92,spatial_adjacency,0.0,1.5439573489267677,7.719786744633838
94,20,spatial_adjacency,0.0,0.7165736568028802,3.5828682840144013
94,18,spatial_adjacency,0.0,0.8198811647959854,4.099405823979927
94,47,spatial_adjacency,0.0,1.0639093206362582,5.319546603181291
94,169,spatial_adjacency,0.0,0.6926066133907398,3.463033066953699
94,235,spatial_adjacency,0.0,0.9450104299005371,4.725052149502686
94,136,spatial_adjacency,0.0,0.5934449272094177,2.967224636047088
95,96,spatial_adjacency,0.0,2.1013112195031107,10.506556097515553
95,102,spatial_adjacency,0.0,1.9222217636478618,9.611108818239309
95,134,spatial_adjacency,0.0,1.3575987439551402,6.787993719775701
95,196,spatial_adjacency,0.0,0.8848065298934146,4.424032649467073
95,93,spatial_adjacency,0.0,1.3749504381827937,6.874752190913968
95,56,spatial_adjacency,0.0,1.4979786524010024,7.489893262005012
96,63,spatial_adjacency,0.0,0.9723014133311901,4.861507066655951
96,258,spatial_adjacency,0.0,1.0072704552019558,5.0363522760097785
96,102,spatial_adjacency,0.0,0.5020154714094109,2.510077357047055
96,197,spatial_adjacency,0.0,2.1409331803546747,10.704665901773375
96,134,spatial_adjacency,0.0,2.375799613058646,11.87899806529323
96,37,spatial_adjacency,0.0,2.6650066487648805,13.325033243824404
96,36,spatial_adjacency,0.0,2.435680306721177,12.178401533605884
96,198,spatial_adjacency,0.0,1.714195717457402,8.57097858728701
96,95,spatial_adjacency,0.0,2.1013112195031107,10.506556097515553
97,181,spatial_adjacency,0.0,1.4497005769310967,7.248502884655483
97,189,spatial_adjacency,0.0,0.9850529938365624,4.9252649691828125
97,49,spatial_adjacency,0.0,0.6857010666725445,3.4285053333627222
97,34,spatial_adjacency,0.0,0.7213590805524306,3.606795402762153
97,25,spatial_adjacency,0.0,0.688805648157967,3.444028240789835
97,65,spatial_adjacency,0.0,0.6669838043794919,3.334919021897459
97,66,spatial_adjacency,0.0,0.9744375383469055,4.872187691734528
98,191,spatial_adjacency,0.0,2.2884407644421594,11.442203822210796
98,131,spatial_adjacency,0.0,0.9546416994747322,4.773208497373661
98,121,spatial_adjacency,0.0,1.3882625498284704,6.941312749142352
98,175,spatial_adjacency,0.0,1.3159531639139694,6.579765819569847
98,192,spatial_adjacency,0.0,2.093672702934643,10.468363514673216
98,9,spatial_adjacency,0.0,1.2738235216746985,6.369117608373492
98,16,spatial_adjacency,0.0,1.9613702832274122,9.80685141613706
99,44,spatial_adjacency,0.0,4.320870693632888,21.60435346816444
99,84,spatial_adjacency,0.0,3.318698840818073,16.593494204090366
99,204,spatial_adjacency,0.0,2.755159071811803,13.775795359059016
99,109,spatial_adjacency,0.0,2.539722583104646,12.69861291552323
99,5,spatial_adjacency,0.0,1.6674107090559187,8.337053545279593
99,118,spatial_adjacency,0.0,2.8911034500904726,14.455517250452363
99,23,spatial_adjacency,0.0,2.204695282112288,11.02347641056144
100,68,spatial_adjacency,0.0,0.6814098925942789,3.4070494629713943
100,186,spatial_adjacency,0.0,0.39557538094138817,1.9778769047069409
100,164,spatial_adjacency,0.0,0.3903799258971319,1.9518996294856596
100,161,spatial_adjacency,0.0,0.6600005777748373,3.3000028888741864
100,230,spatial_adjacency,0.0,0.49726469493771347,2.486323474688567
100,48,spatial_adjacency,0.0,0.6056221077774927,3.0281105388874634
101,19,spatial_adjacency,0.0,1.0947630290684907,5.473815145342453
101,64,spatial_adjacency,0.0,1.7957822793896547,8.978911396948273
102,96,spatial_adjacency,0.0,0.5020154714094109,2.510077357047055
102,198,spatial_adjacency,0.0,1.379253985523321,6.896269927616605
102,160,spatial_adjacency,0.0,1.0454238859057285,5.227119429528643
102,95,spatial_adjacency,0.0,1.9222217636478618,9.611108818239309
102,196,spatial_adjacency,0.0,1.6904457995427165,8.452228997713581
106,181,spatial_adjacency,0.0,0.5312416877137839,2.6562084385689193
106,228,spatial_adjacency,0.0,1.818248397619016,9.09124198809508
106,195,spatial_adjacency,0.0,0.9836107129287055,4.918053564643528
106,40,spatial_adjacency,0.0,0.4813800339251366,2.406900169625683
106,25,spatial_adjacency,0.0,0.869620408328655,4.348102041643275
107,79,spatial_adjacency,0.0,0.6427498642976861,3.2137493214884305
107,224,spatial_adjacency,0.0,0.5218154017422384,2.609077008711192
107,113,spatial_adjacency,0.0,0.6126890139726219,3.0634450698631097
107,234,spatial_adjacency,0.0,0.41449676045868844,2.0724838022934424
107,137,spatial_adjacency,0.0,0.4685641210908444,2.342820605454222
107,170,spatial_adjacency,0.0,0.8081555043081001,4.0407775215405
107,164,spatial_adjacency,0.0,0.8128831954144551,4.064415977072276
108,29,spatial_adjacency,0.0,1.1821120382848127,5.9105601914240635
108,123,spatial_adjacency,0.0,1.2016500504307803,6.008250252153902
108,55,spatial_adjacency,0.0,0.8606539415089274,4.3032697075446364
108,21,spatial_adjacency,0.0,0.9055735534200229,4.527867767100115
109,84,spatial_adjacency,0.0,2.511550071250201,12.557750356251004
109,110,spatial_adjacency,0.0,1.2587796231153419,6.293898115576709
109,176,spatial_adjacency,0.0,1.6456406236420704,8.228203118210352
109,99,spatial_adjacency,0.0,2.539722583104646,12.69861291552323
109,118,spatial_adjacency,0.0,2.5725719296370104,12.862859648185053
110,109,spatial_adjacency,0.0,1.2587796231153419,6.293898115576709
110,176,spatial_adjacency,0.0,1.159146126268527,5.795730631342635
111,26,spatial_adjacency,0.0,1.4643360375193222,7.321680187596611
111,133,spatial_adjacency,0.0,1.0858280920140295,5.429140460070148
111,257,spatial_adjacency,0.0,0.6518732905906208,3.2593664529531043
111,227,spatial_adjacency,0.0,1.036609263629074,5.1830463181453705
111,228,spatial_adjacency,0.0,1.1057379576359814,5.528689788179906
112,80,spatial_adjacency,0.0,1.1829081247575448,5.914540623787724
112,255,spatial_adjacency,0.0,0.8464003465680336,4.2320017328401685
112,226,spatial_adjacency,163.52996293072255,1.4223891566659888,7.1119457833299435
113,79,spatial_adjacency,0.0,0.5567672647525451,2.783836323762726
113,114,spatial_adjacency,0.0,0.33407104095393164,1.6703552047696584
113,107,spatial_adjacency,0.0,0.6126890139726219,3.0634450698631097
113,234,spatial_adjacency,0.0,0.5721518950659874,2.860759475329937
113,90,spatial_adjacency,0.0,0.6837695732290685,3.4188478661453425
113,249,spatial_adjacency,0.0,0.4704749855711516,2.352374927855758
114,148,spatial_adjacency,0.00026687790116583537,0.7326317120950698,3.663158560475349
114,211,spatial_adjacency,0.0,0.3768459426573212,1.8842297132866062
114,125,spatial_adjacency,0.0,0.549018613077225,2.7450930653861247
114,144,spatial_adjacency,0.0,0.5147414416307856,2.573707208153928
114,79,spatial_adjacency,0.0,0.6027175131305165,3.0135875656525823
114,113,spatial_adjacency,0.0,0.33407104095393164,1.6703552047696584
114,249,spatial_adjacency,0.0,0.5179947038596001,2.5899735192980002
115,118,spatial_adjacency,0.0,3.215044583352954,16.075222916764773
115,6,spatial_adjacency,0.0,1.4821122678655678,7.410561339327839
115,251,spatial_adjacency,0.0,1.9736701944006736,9.868350972003368
115,221,spatial_adjacency,0.0,0.7452708335018549,3.726354167509274
115,245,spatial_adjacency,0.0,1.148163801074728,5.74081900537364
116,152,spatial_adjacency,0.0,0.681858305241843,3.409291526209215
116,42,spatial_adjacency,0.0,0.7280228372501384,3.640114186250692
116,244,spatial_adjacency,0.0,1.080583416187567,5.402917080937835
116,120,spatial_adjacency,0.0,1.6622245093615462,8.31112254680773
117,86,spatial_adjacency,0.0,1.898299690379662,9.49149845189831
117,201,spatial_adjacency,0.0,3.0412980661995284,15.206490330997642
118,84,spatial_adjacency,0.0,4.922366758720819,24.611833793604095
118,109,spatial_adjacency,0.0,2.5725719296370104,12.862859648185053
118,176,spatial_adjacency,0.0,1.780887028432965,8.904435142164825
118,172,spatial_adjacency,0.0,1.790419036688355,8.952095183441775
118,99,spatial_adjacency,0.0,2.8911034500904726,14.455517250452363
118,214,spatial_adjacency,0.0,2.497300116890867,12.486500584454333
118,6,spatial_adjacency,0.0,3.357080222197707,16.785401110988538
118,23,spatial_adjacency,0.0,2.420342257316217,12.101711286581086
118,251,spatial_adjacency,0.0,2.130678578441607,10.653392892208036
118,115,spatial_adjacency,0.0,3.215044583352954,16.075222916764773
119,247,spatial_adjacency,0.0,0.6167814940928547,3.0839074704642733
119,169,spatial_adjacency,109.26189989477771,1.3474726700914452,6.737363350457226
119,235,spatial_adjacency,0.0,1.1457528948601647,5.728764474300824
120,42,spatial_adjacency,0.0,2.037401568978609,10.187007844893046
120,116,spatial_adjacency,0.0,1.6622245093615462,8.31112254680773
120,244,spatial_adjacency,0.0,0.6800802915743317,3.4004014578716584
120,243,spatial_adjacency,0.0,0.7337111164652173,3.668555582326086
120,127,spatial_adjacency,0.0,1.4553760926849613,7.276880463424806
121,28,spatial_adjacency,0.0,1.2010655437451778,6.005327718725889
121,131,spatial_adjacency,0.0,1.4808900502621392,7.404450251310696
121,135,spatial_adjacency,0.0,0.9843054266039049,4.9215271330195245
121,98,spatial_adjacency,0.0,1.3882625498284704,6.941312749142352
121,192,spatial_adjacency,0.0,1.2578945201309297,6.289472600654649
121,9,spatial_adjacency,0.0,1.741414403526769,8.707072017633845
122,205,spatial_adjacency,0.0,1.3454242812302717,6.727121406151358
122,130,spatial_adjacency,0.0,1.7780709546827542,8.890354773413772
122,191,spatial_adjacency,0.0,1.081662033973056,5.40831016986528
122,131,spatial_adjacency,0.0,1.0463997093053439,5.231998546526719
123,29,spatial_adjacency,0.0,1.3234299233376912,6.617149616688456
123,210,spatial_adjacency,0.0,1.3674526418582706,6.837263209291353
123,149,spatial_adjacency,0.0,0.9180520568684306,4.590260284342153
123,178,spatial_adjacency,0.0,1.2386671780859355,6.193335890429678
123,165,spatial_adjacency,0.0,1.4998650557906452,7.499325278953226
123,108,spatial_adjacency,0.0,1.2016500504307803,6.008250252153902
123,21,spatial_adjacency,0.0,1.0151377436405151,5.075688718202576
124,132,spatial_adjacency,0.0,3.165335009792095,15.826675048960476
124,216,spatial_adjacency,0.0,1.8209440244976036,9.104720122488018
124,76,spatial_adjacency,0.0,1.6865830048483117,8.43291502424156
124,180,spatial_adjacency,0.0,1.2021990282934534,6.0109951414672675
124,63,spatial_adjacency,0.0,2.4841412404162106,12.420706202081053
125,231,spatial_adjacency,0.0,0.588107777417337,2.940538887086685
125,211,spatial_adjacency,0.0,0.3535269179408178,1.767634589704089
125,114,spatial_adjacency,0.0,0.549018613077225,2.7450930653861247
125,249,spatial_adjacency,0.0,0.62083533604575,3.10417668022875
125,158,spatial_adjacency,0.0,0.6085128007313493,3.042564003656746
126,213,spatial_adjacency,0.0,1.4909697163641997,7.454848581820999
126,212,spatial_adjacency,0.0,1.3725295894086265,6.862647947043133
126,60,spatial_adjacency,0.0,1.512405620724121,7.562028103620605
126,168,spatial_adjacency,0.0,1.6723301355248155,8.361650677624079
126,147,spatial_adjacency,0.0,0.87752204764321,4.387610238216049
126,167,spatial_adjacency,0.0,1.3826887519003745,6.913443759501873
127,120,spatial_adjacency,0.0,1.4553760926849613,7.276880463424806
127,243,spatial_adjacency,0.0,0.9406172395503669,4.703086197751834
127,128,spatial_adjacency,0.0,0.5094254625848649,2.5471273129243244
128,243,spatial_adjacency,0.0,1.1431826068236481,5.715913034118241
128,127,spatial_adjacency,0.0,0.5094254625848649,2.5471273129243244
128,220,spatial_adjacency,0.0,0.9968527968810876,4.984263984405438
129,260,spatial_adjacency,0.0,1.423925510272672,7.11962755136336
129,207,spatial_adjacency,0.0,0.8685315762895773,4.342657881447886
129,82,spatial_adjacency,0.0,1.3024916453261437,6.512458226630718
129,83,spatial_adjacency,0.0,1.3587082892124982,6.79354144606249
129,173,spatial_adjacency,0.0,1.213814938324881,6.069074691624405
129,70,spatial_adjacency,0.0,0.980818306192632,4.90409153096316
129,138,spatial_adjacency,0.0,1.327582219569425,6.637911097847125
129,223,spatial_adjacency,0.0,1.7427969879674923,8.713984939837461
130,216,spatial_adjacency,0.0,2.3624636548695035,11.812318274347517
130,205,spatial_adjacency,0.0,1.8568674269021295,9.284337134510647
130,197,spatial_adjacency,0.0,2.0551753606487257,10.27587680324363
130,215,spatial_adjacency,0.0,0.7040358313347655,3.520179156673828
130,134,spatial_adjacency,0.0,1.8413643162257132,9.206821581128567
130,28,spatial_adjacency,0.0,0.9210955635236194,4.605477817618097
130,122,spatial_adjacency,0.0,1.7780709546827542,8.890354773413772
130,131,spatial_adjacency,0.0,1.4643294361435477,7.321647180717739
131,130,spatial_adjacency,0.0,1.4643294361435477,7.321647180717739
131,28,spatial_adjacency,0.0,1.8235454873663899,9.117727436831949
131,122,spatial_adjacency,0.0,1.0463997093053439,5.231998546526719
131,191,spatial_adjacency,0.0,1.8500887451140071,9.250443725570037
131,121,spatial_adjacency,0.0,1.4808900502621392,7.404450251310696
131,98,spatial_adjacency,0.0,0.9546416994747322,4.773208497373661
131,175,spatial_adjacency,0.0,1.8918002072064417,9.459001036032209
132,2,spatial_adjacency,0.0,3.1452480969111383,15.726240484555692
132,203,spatial_adjacency,0.0,2.5841092267297965,12.920546133648982
132,219,spatial_adjacency,0.0,1.561962896781845,7.809814483909225
132,216,spatial_adjacency,0.0,2.654207814530258,13.27103907265129
132,124,spatial_adjacency,0.0,3.165335009792095,15.826675048960476
133,89,spatial_adjacency,0.0,0.8218143116602797,4.109071558301399
133,26,spatial_adjacency,0.0,0.933611238834247,4.6680561941712355
133,111,spatial_adjacency,0.0,1.0858280920140295,5.429140460070148
133,257,spatial_adjacency,0.0,0.9033910535219856,4.516955267609927
134,96,spatial_adjacency,0.0,2.375799613058646,11.87899806529323
134,197,spatial_adjacency,0.0,0.9393271447107867,4.696635723553934
134,130,spatial_adjacency,0.0,1.8413643162257132,9.206821581128567
134,28,spatial_adjacency,0.0,1.07741122680029,5.38705613400145
134,95,spatial_adjacency,0.0,1.3575987439551402,6.787993719775701
134,93,spatial_adjacency,0.0,2.339703960739427,11.698519803697137
135,28,spatial_adjacency,0.0,1.3300556030802602,6.650278015401301
135,93,spatial_adjacency,0.0,1.33637426683881,6.68187133419405
135,121,spatial_adjacency,0.0,0.9843054266039049,4.9215271330195245
135,192,spatial_adjacency,0.0,1.106127360433399,5.530636802166995
136,18,spatial_adjacency,0.0,0.840598067894007,4.202990339470035
136,235,spatial_adjacency,0.0,1.0252937836758624,5.126468918379312
136,94,spatial_adjacency,0.0,0.5934449272094177,2.967224636047088
136,153,spatial_adjacency,0.0,0.7747791557494871,3.8738957787474355
136,241,spatial_adjacency,0.0,0.9449879441001389,4.724939720500695
136,220,spatial_adjacency,0.0,1.2085855984471776,6.042927992235889
137,224,spatial_adjacency,0.0,0.5947080152119797,2.9735400760598982
137,107,spatial_adjacency,0.0,0.4685641210908444,2.342820605454222
137,233,spatial_adjacency,0.0,0.7268660640959008,3.634330320479504
137,170,spatial_adjacency,0.0,0.5149626275961146,2.574813137980573
138,93,spatial_adjacency,0.0,2.891935278278213,14.459676391391065
138,129,spatial_adjacency,0.0,1.327582219569425,6.637911097847125
138,70,spatial_adjacency,0.0,0.8086898536362613,4.043449268181306
138,53,spatial_adjacency,0.0,1.6781348559490552,8.390674279745275
138,199,spatial_adjacency,0.0,1.249516314823952,6.24758157411976
138,223,spatial_adjacency,0.0,1.6802217829183574,8.401108914591788
139,203,spatial_adjacency,0.0,1.351297748848048,6.75648874424024
139,219,spatial_adjacency,0.0,1.4808553323934852,7.404276661967426
139,218,spatial_adjacency,0.0,1.5520114992231666,7.760057496115833
139,205,spatial_adjacency,0.0,1.3906125804119727,6.953062902059863
139,38,spatial_adjacency,0.0,1.2742203741922289,6.371101870961144
140,229,spatial_adjacency,0.0,0.8143036543744369,4.071518271872184
140,141,spatial_adjacency,0.0,0.2760107371927074,1.380053685963537
140,262,spatial_adjacency,0.0,0.8403121141583044,4.201560570791522
140,263,spatial_adjacency,0.0,0.9371213678587296,4.685606839293648
141,229,spatial_adjacency,0.0,0.7621213263597905,3.810606631798952
141,140,spatial_adjacency,0.0,0.2760107371927074,1.380053685963537
141,237,spatial_adjacency,0.0,0.3351163947652787,1.6755819738263937
141,162,spatial_adjacency,0.0,0.9730030982564974,4.865015491282487
141,262,spatial_adjacency,0.0,0.9264734622156017,4.632367311078009
141,263,spatial_adjacency,0.0,0.9325595188815675,4.662797594407838
141,236,spatial_adjacency,0.0,0.9408392170029121,4.70419608501456
142,48,spatial_adjacency,0.0,0.8982511351251501,4.49125567562575
142,163,spatial_adjacency,0.0,0.6687837129513771,3.3439185647568856
142,50,spatial_adjacency,0.0,0.8773069061259484,4.386534530629742
142,143,spatial_adjacency,0.0,0.3587898930129163,1.7939494650645815
142,239,spatial_adjacency,0.0,0.7287309613268439,3.6436548066342196
142,43,spatial_adjacency,0.0,1.0366926900776088,5.183463450388044
143,48,spatial_adjacency,0.0,0.9532080866082387,4.766040433041194
143,50,spatial_adjacency,0.0,0.7777618197614249,3.8888090988071244
143,142,spatial_adjacency,0.0,0.3587898930129163,1.7939494650645815
143,239,spatial_adjacency,0.0,0.7266192577518532,3.633096288759266
144,45,spatial_adjacency,0.0,0.585246658381158,2.9262332919057896
144,148,spatial_adjacency,0.0,0.3436200378540251,1.7181001892701258
144,231,spatial_adjacency,0.0,0.6143185398735979,3.0715926993679896
144,211,spatial_adjacency,0.0,0.3187939253949796,1.5939696269748977
144,79,spatial_adjacency,0.0002771615982055664,0.7403036755616997,3.701518377808499
144,114,spatial_adjacency,0.0,0.5147414416307856,2.573707208153928
145,193,spatial_adjacency,0.0,1.092145045942433,5.460725229712165
145,226,spatial_adjacency,0.0,1.3771498669672881,6.885749334836441
145,146,spatial_adjacency,0.0,0.9584386534995454,4.792193267497726
146,145,spatial_adjacency,0.0,0.9584386534995454,4.792193267497726
146,193,spatial_adjacency,0.0,0.5629891302385479,2.8149456511927395
146,226,spatial_adjacency,0.0,1.2599041590451754,6.299520795225877
146,7,spatial_adjacency,0.0,0.9385517436761515,4.692758718380758
147,126,spatial_adjacency,0.0,0.87752204764321,4.387610238216049
147,168,spatial_adjacency,0.0,1.265266810801214,6.32633405400607
147,159,spatial_adjacency,0.0,0.7348052361271086,3.674026180635543
147,167,spatial_adjacency,0.0,0.5693093681546074,2.846546840773037
148,45,spatial_adjacency,0.0,0.5873349483760116,2.9366747418800583
148,232,spatial_adjacency,0.0,0.5049968737674047,2.524984368837023
148,144,spatial_adjacency,0.0,0.3436200378540251,1.7181001892701258
148,4,spatial_adjacency,0.0,0.8031126353026996,4.015563176513498
148,79,spatial_adjacency,0.0,0.653182649809291,3.265913249046455
148,114,spatial_adjacency,0.00026687790116583537,0.7326317120950698,3.663158560475349
149,210,spatial_adjacency,0.0,0.9757209355012721,4.878604677506361
149,123,spatial_adjacency,0.0,0.9180520568684306,4.590260284342153
149,165,spatial_adjacency,0.0,1.1954848918612333,5.9774244593061665
149,154,spatial_adjacency,0.0,2.519808386084075,12.599041930420375
149,155,spatial_adjacency,0.0,1.852450944835853,9.262254724179265
149,91,spatial_adjacency,0.0,1.7526304414010414,8.763152207005207
150,29,spatial_adjacency,0.0,0.9258061076738231,4.629030538369116
150,210,spatial_adjacency,0.0,0.8137184740356433,4.068592370178217
150,154,spatial_adjacency,0.0,2.3400994418397154,11.700497209198577
151,238,spatial_adjacency,0.0,0.5019164898931773,2.5095824494658863
151,43,spatial_adjacency,0.0,1.0772553909229994,5.386276954614997
151,24,spatial_adjacency,0.0,0.31046258359052825,1.5523129179526411
152,41,spatial_adjacency,0.0,0.9502966607207842,4.751483303603921
152,166,spatial_adjacency,0.0,0.7215133793984896,3.6075668969924477
152,42,spatial_adjacency,0.0,0.6822978979722981,3.411489489861491
152,116,spatial_adjacency,0.0,0.681858305241843,3.409291526209215
153,136,spatial_adjacency,0.0,0.7747791557494871,3.8738957787474355
153,220,spatial_adjacency,0.0,0.4443165961962561,2.2215829809812804
154,150,spatial_adjacency,0.0,2.3400994418397154,11.700497209198577
154,210,spatial_adjacency,0.0,1.997022965930367,9.985114829651835
154,149,spatial_adjacency,0.0,2.519808386084075,12.599041930420375
154,155,spatial_adjacency,0.0,1.5964204423458486,7.982102211729242
155,149,spatial_adjacency,0.0,1.852450944835853,9.262254724179265
155,154,spatial_adjacency,0.0,1.5964204423458486,7.982102211729242
155,91,spatial_adjacency,0.0,1.1210755262427392,5.605377631213695
155,39,spatial_adjacency,0.0,1.8124271537111774,9.062135768555887
156,23,spatial_adjacency,0.0,1.7260378233747515,8.630189116873758
156,187,spatial_adjacency,0.0,1.407062092845756,7.03531046422878
157,80,spatial_adjacency,0.0,1.9046649858457603,9.523324929228801
157,198,spatial_adjacency,0.0,1.2057703865707308,6.028851932853654
157,226,spatial_adjacency,0.0,1.5064542356460984,7.532271178230492
157,260,spatial_adjacency,0.0,1.4120292301591022,7.060146150795511
157,160,spatial_adjacency,0.0,1.233083045898203,6.165415229491015
157,82,spatial_adjacency,0.0,1.701582128158112,8.507910640790561
157,83,spatial_adjacency,0.0,1.1233285388600673,5.616642694300337
158,125,spatial_adjacency,0.0,0.6085128007313493,3.042564003656746
158,249,spatial_adjacency,0.0,0.3222200616684341,1.6111003083421704
158,68,spatial_adjacency,0.0,1.0393989772283594,5.1969948861417965
158,246,spatial_adjacency,0.0,1.2875983852260142,6.437991926130071
159,168,spatial_adjacency,0.0,0.7812746903862462,3.9063734519312314
159,147,spatial_adjacency,0.0,0.7348052361271086,3.674026180635543
159,167,spatial_adjacency,0.0,0.8428633993824575,4.214316996912288
159,69,spatial_adjacency,0.0,0.9150029624332943,4.575014812166471
160,102,spatial_adjacency,0.0,1.0454238859057285,5.227119429528643
160,198,spatial_adjacency,0.0,1.399005014881242,6.99502507440621
160,157,spatial_adjacency,0.0,1.233083045898203,6.165415229491015
160,196,spatial_adjacency,0.0,1.0299806894734727,5.149903447367363
160,82,spatial_adjacency,0.0,1.4680800894738344,7.340400447369172
161,170,spatial_adjacency,0.0,0.7107202139792924,3.553601069896462
161,164,spatial_adjacency,0.0,0.7607082589844457,3.8035412949222285
161,100,spatial_adjacency,0.0,0.6600005777748373,3.3000028888741864
161,162,spatial_adjacency,0.0,0.29515567915701607,1.4757783957850805
161,230,spatial_adjacency,0.0,0.36264248845179925,1.8132124422589961
161,163,spatial_adjacency,0.0,0.4412163298055782,2.206081649027891
162,233,spatial_adjacency,0.0,0.4780539514146533,2.3902697570732663
162,229,spatial_adjacency,0.0,0.37834187634131267,1.891709381706563
162,141,spatial_adjacency,0.0,0.9730030982564974,4.865015491282487
162,237,spatial_adjacency,0.0,0.895396201099663,4.476981005498315
162,170,spatial_adjacency,0.0,0.6959514877729277,3.4797574388646386
162,161,spatial_adjacency,0.0,0.29515567915701607,1.4757783957850805
162,163,spatial_adjacency,0.0,0.5996528541861794,2.998264270930897
163,237,spatial_adjacency,0.0,0.6897218651570746,3.4486093257853727
163,162,spatial_adjacency,0.0,0.5996528541861794,2.998264270930897
163,161,spatial_adjacency,0.0,0.4412163298055782,2.206081649027891
163,230,spatial_adjacency,0.0,0.4710065792626588,2.3550328963132943
163,48,spatial_adjacency,0.0,0.6612406933165276,3.306203466582638
163,142,spatial_adjacency,0.0,0.6687837129513771,3.3439185647568856
